mentionId;document;line;literalForm;source;pointEligible;issue;nodeType;officeType;office;unit;chapter;groupPath;sourceText
PM000509;Oriens;999;Zoarae;tail;1;;equites;;;Equites sagittarii indigenae;Dux Palaestinae;;Equites sagittarii indigenae, Zoarae.
PM000510;Oriens;1000;Robatha;tail;1;;equites;;;Equites sagittarii indigenae;Dux Palaestinae;;Equites sagittarii indigenae, Robatha.
PM000511;Oriens;1001;Sabure;tail;1;;equites;;;Equites primi felices Palaestini;Dux Palaestinae;;Equites primi felices Palaestini, Sabure siue Veterocariae.
PM000512;Oriens;1001;Veterocariae;tail;1;;equites;;;Equites primi felices Palaestini;Dux Palaestinae;;Equites primi felices Palaestini, Sabure siue Veterocariae.
PM000513;Oriens;1002;Moahile;tail;1;;equites;;;Equites sagittarii indigenae;Dux Palaestinae;;Equites sagittarii indigenae, Moahile.
PM000514;Oriens;1003;Ailae;tail;1;;unknown;praefectus;Praefectus;legionis decimae Fretensis;Dux Palaestinae;;Praefectus legionis decimae Fretensis, Ailae.
PM000515;Oriens;1005;Asuada;tail;1;;ala;;;Ala prima miliaria Sebastena;Dux Palaestinae;Et quae de minore laterculo emittuntur;Ala prima miliaria Sebastena, Asuada.
PM000516;Oriens;1006;Admatha;tail;1;;ala;;;Ala Antana dromedariorum;Dux Palaestinae;Et quae de minore laterculo emittuntur;Ala Antana dromedariorum, Admatha.
PM000517;Oriens;1007;Toloha;tail;1;;ala;;;Ala Constantiana;Dux Palaestinae;Et quae de minore laterculo emittuntur;Ala Constantiana, Toloha.
PM000518;Oriens;1008;apud Praesidium;tail;1;;ala;;;Ala secunda felix Valentiana;Dux Palaestinae;Et quae de minore laterculo emittuntur;Ala secunda felix Valentiana, apud Praesidium.
PM000519;Oriens;1009;Hasta;tail;1;;ala;;;Ala prima miliara;Dux Palaestinae;Et quae de minore laterculo emittuntur;Ala prima miliara, Hasta.
PM000520;Oriens;1011;Afro;tail;1;;cohort;;;Cohors duodecima Valeria;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors duodecima Valeria, Afro.
PM000521;Oriens;1012;Cartha;tail;1;;cohort;;;Cohors decima Carthaginensis;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors decima Carthaginensis, Cartha.
PM000522;Oriens;1013;Tarba;tail;1;;cohort;;;Cohors prima agentenaria;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors prima agentenaria, Tarba.
PM000523;Oriens;1014;Praesidio;tail;1;;cohort;;;Cohors quarta Frygium;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors quarta Frygium, Praesidio.
PM000524;Oriens;1015;Iehibo;tail;1;;cohort;;;Cohors secunda Gratiana;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors secunda Gratiana, Iehibo.
PM000525;Oriens;1016;Calamona;tail;1;;cohort;;;Cohors prima equitata;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors prima equitata, Calamona.
PM000526;Oriens;1017;Arieldela;tail;1;;cohort;;;Cohors secunda Galatarum;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors secunda Galatarum, Arieldela.
PM000527;Oriens;1018;Moleaatha;tail;1;;cohort;;;Cohors prima Flavia;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors prima Flavia, Moleaatha.
PM000528;Oriens;1019;Thamana;tail;1;;cohort;;;Cohors quarta Palaestinorum;Dux Palaestinae;Et quae de minore laterculo emittuntur;Cohors quarta Palaestinorum, Thamana.
PM000529;Oriens;1034;Ganaba;tail;1;;equites;;;Equites Dalmatae Illyriciani;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites Dalmatae Illyriciani, Ganaba.
PM000530;Oriens;1035;Callinico;tail;1;;equites;;;Equites promoti Illyriciani;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites promoti Illyriciani, Callinico.
PM000531;Oriens;1036;Dabana;tail;1;;equites;;;Equites Mauri Illyriciani;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites Mauri Illyriciani, Dabana.
PM000532;Oriens;1037;Banasam;tail;1;;equites;;;Equites promoti indigenae;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites promoti indigenae, Banasam
PM000533;Oriens;1038;Sina Iudaeorum;tail;1;;equites;;;Equites promoti indigenae;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites promoti indigenae, Sina Iudaeorum.
PM000534;Oriens;1039;Oraba;tail;1;;equites;;;Equites sagittarii indigenae;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites sagittarii indigenae, Oraba.
PM000535;Oriens;1040;Thillazamana;tail;1;;equites;;;Equites sagittarii indigenae;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites sagittarii indigenae, Thillazamana.
PM000536;Oriens;1041;Mediana;tail;1;;equites;;;Equites sagittarii indigenae Medianenses;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites sagittarii indigenae Medianenses, Mediana.
PM000537;Oriens;1042;Rasin;tail;1;;equites;;;Equites primi Osrhoeni;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Equites primi Osrhoeni, Rasin.
PM000538;Oriens;1043;Circesio;tail;1;;unknown;praefectus;Praefectus;legionis quartae Parthicae;Dux Osrhoenae;Sub dispositione viri spectabilis ducis Osrhoenae;Praefectus legionis quartae Parthicae, Circesio.
PM000539;Oriens;1046;Thillacama;tail;1;;ala;;;Ala septima Valeria praelectorum;Dux Osrhoenae;Et quae de minore laterculo emittuntur;Ala septima Valeria praelectorum, Thillacama.
PM000540;Oriens;1047;Touia -contra Bintha;tail;1;;ala;;;Ala prima Victoriae;Dux Osrhoenae;Et quae de minore laterculo emittuntur;Ala prima Victoriae, Touia -contra Bintha.
PM000541;Oriens;1048;Thillafica;tail;1;;ala;;;Ala secunda Paflagonum;Dux Osrhoenae;Et quae de minore laterculo emittuntur;Ala secunda Paflagonum, Thillafica.
PM000542;Oriens;1049;Resaia;tail;1;;ala;;;Ala prima Parthorum;Dux Osrhoenae;Et quae de minore laterculo emittuntur;Ala prima Parthorum, Resaia.
PM000543;Oriens;1051;Thillaamana;tail;1;;cohort;;;Cohors prima Gaetulorum;Dux Osrhoenae;Et quae de minore laterculo emittuntur;Cohors prima Gaetulorum, Thillaamana.
PM000544;Oriens;1052;Maratha;tail;1;;cohort;;;Cohors prima Eufratensis;Dux Osrhoenae;Et quae de minore laterculo emittuntur;Cohors prima Eufratensis, Maratha.
PM000545;Oriens;1053;Duodecimo constituta;tail;1;;ala;;;Ala prima salutaria;Dux Osrhoenae;Et quae de minore laterculo emittuntur;Ala prima salutaria, Duodecimo constituta.
PM000546;Oriens;1066;Amidae;tail;1;;equites;;;Equites scutarii Illyriciani;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites scutarii Illyriciani, Amidae.
PM000547;Oriens;1067;Resain - Theodosiopoli;tail;1;;equites;;;Equites promoti Illyriciani;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites promoti Illyriciani, Resain - Theodosiopoli.
PM000548;Oriens;1068;Amidae;tail;1;;equites;;;Equites ducatores Illyriciani;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites ducatores Illyriciani, Amidae.
PM000549;Oriens;1069;Constantia;tail;1;;equites;;;Equites felices Honoriani Illyriciani;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites felices Honoriani Illyriciani, Constantia.
PM000550;Oriens;1070;Apadna;tail;1;;equites;;;Equites promoti indigenae;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites promoti indigenae, Apadna.
PM000551;Oriens;1071;Constantina;tail;1;;equites;;;Equites promoti indigenae;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites promoti indigenae, Constantina.
PM000552;Oriens;1072;Mefana - Cartha;tail;1;;equites;;;Equites sagittarii indigenae Arabanenses;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites sagittarii indigenae Arabanenses, Mefana - Cartha.
PM000553;Oriens;1073;Assara;tail;1;;equites;;;Equites scutarii indigenae Pafenses;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites scutarii indigenae Pafenses, Assara.
PM000554;Oriens;1074;Thilbisme;tail;1;;equites;;;Equites sagittarii indigenae Thibithenses;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites sagittarii indigenae Thibithenses, Thilbisme.
PM000555;Oriens;1075;Thannuri;tail;1;;equites;;;Equites sagittarii indigenae;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Equites sagittarii indigenae, Thannuri.
PM000556;Oriens;1076;Constantina;tail;1;;unknown;praefectus;Praefectus;legionis primae Parthicae Nisibenae;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Praefectus legionis primae Parthicae Nisibenae, Constantina.
PM000557;Oriens;1077;Cefae;tail;1;;unknown;praefectus;Praefectus;legionis secundae Parthicae;Dux Mesopotamiae;Sub dispositione viri spectibilis ducis Mesopotamiae;Praefectus legionis secundae Parthicae, Cefae.
PM000558;Oriens;1079;Cartha;tail;1;;ala;;;Ala secunda nova Aegyptiorum;Dux Mesopotamiae;Et quae de minore laterculo emittuntur;Ala secunda nova Aegyptiorum, Cartha.
PM000559;Oriens;1080;Ripaltha;tail;1;;ala;;;Ala octava Flavia Francorum;Dux Mesopotamiae;Et quae de minore laterculo emittuntur;Ala octava Flavia Francorum, Ripaltha.
PM000560;Oriens;1081;Caini;tail;1;;ala;;;Ala quintadecima Flavia Carduenorum;Dux Mesopotamiae;Et quae de minore laterculo emittuntur;Ala quintadecima Flavia Carduenorum, Caini.
PM000561;Oriens;1082;Bethallaha;tail;1;;cohort;;;Cohors quinquagenaria Arabum;Dux Mesopotamiae;Et quae de minore laterculo emittuntur;Cohors quinquagenaria Arabum, Bethallaha.
PM000562;Oriens;1083;Maiocariri;tail;1;;cohort;;;Cohors quartadecima Valeria Zabdenorum;Dux Mesopotamiae;Et quae de minore laterculo emittuntur;Cohors quartadecima Valeria Zabdenorum, Maiocariri.
PM000563;Oriens;1096;Motha;tail;1;;equites;;;Equites scutarii Illyriciani;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites scutarii Illyriciani, Motha.
PM000564;Oriens;1097;Tricomia;tail;1;;equites;;;Equites promoti Illyriciani;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites promoti Illyriciani, Tricomia.
PM000565;Oriens;1098;Ziza;tail;1;;equites;;;Equites Dalmatae Illyriciani;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites Dalmatae Illyriciani, Ziza.
PM000566;Oriens;1099;Areopoli;tail;1;;equites;;;Equites Mauri Illyriciani;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites Mauri Illyriciani, Areopoli.
PM000567;Oriens;1100;Speluncis;tail;1;;equites;;;Equites promoti indigenae;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites promoti indigenae, Speluncis.
PM000568;Oriens;1101;Mefa;tail;1;;equites;;;Equites promoti indigenae;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites promoti indigenae, Mefa.
PM000569;Oriens;1102;Gadda;tail;1;;equites;;;Equites sagittari indigenae;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites sagittari indigenae, Gadda.
PM000570;Oriens;1103;Bostra;tail;1;;unknown;praefectus;Praefectus;legionis tertiae Cyrenaicae;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Praefectus legionis tertiae Cyrenaicae, Bostra.
PM000571;Oriens;1104;Betthoro;tail;1;;unknown;praefectus;Praefectus;legionis quartae Martiae;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Praefectus legionis quartae Martiae, Betthoro.
PM000572;Oriens;1105;Dia - Fenis;tail;1;;equites;;;Equites sagittarii indigenae;Dux Arabiae;Sub dispositione viri spectabilis ducis Arabiae;Equites sagittarii indigenae, Dia - Fenis.
PM000573;Oriens;1107;Auatha;tail;1;;ala;;;Ala nona miliaria;Dux Arabiae;Et quae de minore laterculo emittuntur;Ala nona miliaria, Auatha.
PM000574;Oriens;1108;Gomoha;tail;1;;ala;;;Ala sexta Hispanorum;Dux Arabiae;Et quae de minore laterculo emittuntur;Ala sexta Hispanorum, Gomoha.
PM000575;Oriens;1109;Libona;tail;1;;ala;;;Ala secunda Constantiana;Dux Arabiae;Et quae de minore laterculo emittuntur;Ala secunda Constantiana, Libona.
PM000576;Oriens;1110;Naarsafari;tail;1;;ala;;;Ala secunda Miliarensis;Dux Arabiae;Et quae de minore laterculo emittuntur;Ala secunda Miliarensis, Naarsafari.
PM000577;Oriens;1111;Thainatha;tail;1;;ala;;;Ala prima Valentiana;Dux Arabiae;Et quae de minore laterculo emittuntur;Ala prima Valentiana, Thainatha.
PM000578;Oriens;1112;apud Adittha;tail;1;;ala;;;Ala secunda felix Valentiniana;Dux Arabiae;Et quae de minore laterculo emittuntur;Ala secunda felix Valentiniana, apud Adittha.
PM000579;Oriens;1113;Adtitha;tail;1;;cohort;;;Cohors prima miliaria Thracum;Dux Arabiae;Et quae de minore laterculo emittuntur;Cohors prima miliaria Thracum, Adtitha.
PM000580;Oriens;1114;Asabaia;tail;1;;cohort;;;Cohors prima Thracum;Dux Arabiae;Et quae de minore laterculo emittuntur;Cohors prima Thracum, Asabaia.
PM000581;Oriens;1115;Ualtha;tail;1;;cohort;;;Cohors octava voluntaria;Dux Arabiae;Et quae de minore laterculo emittuntur;Cohors octava voluntaria, Ualtha.
PM000582;Oriens;1116;in ripa Vade Afaris Fluvii in castris Arnonensibus;tail;1;;cohort;;;Cohors tertia felix Arabum;Dux Arabiae;Et quae de minore laterculo emittuntur;Cohors tertia felix Arabum, in ripa Vade Afaris Fluvii in castris Arnonensibus.
PM000583;Oriens;1117;apud Arnona;tail;1;;cohort;;;Cohors tertia Alpinorum;Dux Arabiae;Et quae de minore laterculo emittuntur;Cohors tertia Alpinorum, apud Arnona.
PM000584;Oriens;1139;Sabbu;tail;1;;equites;;;Equites sagittarii;Dux Armeniae;Sub dispositione viri spectabilis ducis Armeniae;Equites sagittarii, Sabbu.
PM000585;Oriens;1140;Domana;tail;1;;equites;;;Equites sagittarii;Dux Armeniae;Sub dispositione viri spectabilis ducis Armeniae;Equites sagittarii, Domana.
PM000586;Oriens;1141;Satala;tail;1;;unknown;praefectus;Praefectus;legionis quintadecimae Apollinaris;Dux Armeniae;Sub dispositione viri spectabilis ducis Armeniae;Praefectus legionis quintadecimae Apollinaris, Satala.
PM000587;Oriens;1142;Melitena;tail;1;;unknown;praefectus;Praefectus;legionis duodecimae fulminatae;Dux Armeniae;Sub dispositione viri spectabilis ducis Armeniae;Praefectus legionis duodecimae fulminatae, Melitena.
PM000588;Oriens;1144;Trapezunta;tail;1;;unknown;praefectus;Praefectus;legionis primae Ponticae;Dux Armeniae;In Ponto;Praefectus legionis primae Ponticae, Trapezunta.
PM000589;Oriens;1145;Aladaleariza;tail;1;;ala;;;Ala Rizena;Dux Armeniae;In Ponto;Ala Rizena, Aladaleariza.
PM000590;Oriens;1146;apud Auaxam;tail;1;;ala;;;Ala Theodosiana;Dux Armeniae;In Ponto;Ala Theodosiana, apud Auaxam.
PM000591;Oriens;1147;Siluanis;tail;1;;ala;;;Ala felix Theodosiana;Dux Armeniae;In Ponto;Ala felix Theodosiana, Siluanis.
PM000592;Oriens;1149;Chiaca;tail;1;;ala;;;Ala prima Augusta Colonorum;Dux Armeniae;Et quae de minore laterculo emittuntur;Ala prima Augusta Colonorum, Chiaca.
PM000593;Oriens;1150;Dascusa;tail;1;;ala;;;Ala Auriana;Dux Armeniae;Et quae de minore laterculo emittuntur;Ala Auriana, Dascusa.
PM000594;Oriens;1151;Suissa;tail;1;;ala;;;Ala prima Ulpia Dacorum;Dux Armeniae;Et quae de minore laterculo emittuntur;Ala prima Ulpia Dacorum, Suissa.
PM000595;Oriens;1152;Aeliana;tail;1;;ala;;;Ala secunda Gallorum;Dux Armeniae;Et quae de minore laterculo emittuntur;Ala secunda Gallorum, Aeliana.
PM000596;Oriens;1155;Metita;tail;1;;cohort;;;Cohors tertia Ulpia miliaria Petraeorum;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors tertia Ulpia miliaria Petraeorum, Metita.
PM000597;Oriens;1156;Analiba;tail;1;;cohort;;;Cohors quarta Raetorum;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors quarta Raetorum, Analiba.
PM000598;Oriens;1157;Arauraca;tail;1;;cohort;;;Cohors miliaria Bosporiana;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors miliaria Bosporiana, Arauraca.
PM000599;Oriens;1158;Sisila;tail;1;;cohort;;;Cohors miliaria Germanorum;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors miliaria Germanorum, Sisila.
PM000600;Oriens;1159;Chaszanenica;tail;1;;ala;;;Ala prima Iovia felix;Dux Armeniae;Et quae de minore laterculo emittuntur;Ala prima Iovia felix, Chaszanenica.
PM000601;Oriens;1160;Pithiae;tail;1;;ala;;;Ala prima felix Theodosiana;Dux Armeniae;Et quae de minore laterculo emittuntur;Ala prima felix Theodosiana, Pithiae.
PM000602;Oriens;1161;Valentia;tail;1;;cohort;;;Cohors prima Theodosiana;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors prima Theodosiana, Valentia.
PM000603;Oriens;1162;Ysiporto;tail;1;;cohort;;;Cohors Apuleia civium Romanorum;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors Apuleia civium Romanorum, Ysiporto.
PM000604;Oriens;1163;Caene - Parembole;tail;1;;cohort;;;Cohors prima Lepidiana;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors prima Lepidiana, Caene - Parembole.
PM000605;Oriens;1164;Sebastopolis;tail;1;;cohort;;;Cohors prima Claudia equitata;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors prima Claudia equitata, Sebastopolis.
PM000606;Oriens;1165;Ziganne;tail;1;;cohort;;;Cohors secunda Valentiana;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors secunda Valentiana, Ziganne.
PM000607;Oriens;1166;Mochora;tail;1;;cohort;;;Cohors;Dux Armeniae;Et quae de minore laterculo emittuntur;Cohors, Mochora.
PM000608;Oriens;1179;Sacidaua;tail;1;;cuneus;;;Cuneus equitum scutariorum;Dux Scythiae;Sub dispositione viri spectabilis ducis Scythiae;Cuneus equitum scutariorum, Sacidaua.
PM000609;Oriens;1180;Capidaua;tail;1;;cuneus;;;Cuneus equitum Solensium;Dux Scythiae;Sub dispositione viri spectabilis ducis Scythiae;Cuneus equitum Solensium, Capidaua.
PM000610;Oriens;1181;Cii;tail;1;;cuneus;;;Cuneus equitum stablesianorum;Dux Scythiae;Sub dispositione viri spectabilis ducis Scythiae;Cuneus equitum stablesianorum, Cii.
PM000611;Oriens;1182;Bireo;tail;1;;cuneus;;;Cuneus equitum stablesianorum;Dux Scythiae;Sub dispositione viri spectabilis ducis Scythiae;Cuneus equitum stablesianorum, Bireo.
PM000612;Oriens;1183;Arubio;tail;1;;cuneus;;;Cuneus equitum catafractariorum;Dux Scythiae;Sub dispositione viri spectabilis ducis Scythiae;Cuneus equitum catafractariorum, Arubio.
PM000613;Oriens;1184;Aegissos;tail;1;;cuneus;;;Cuneus equitum armigerorum;Dux Scythiae;Sub dispositione viri spectabilis ducis Scythiae;Cuneus equitum armigerorum, Aegissos.
PM000614;Oriens;1185;Talamonio;tail;1;;cuneus;;;Cuneus equitum Arcadum;Dux Scythiae;Sub dispositione viri spectabilis ducis Scythiae;Cuneus equitum Arcadum, Talamonio.
PM000615;Oriens;1187;Flaviana;tail;1;;milites;;;Milites navclarii;Dux Scythiae;Auxiliares;Milites navclarii, Flaviana.
PM000616;Oriens;1188;Axiupoli;tail;1;;milites;;;Milites superventores;Dux Scythiae;Auxiliares;Milites superventores, Axiupoli.
PM000617;Oriens;1189;Carso;tail;1;;milites;;;Milites Scythici;Dux Scythiae;Auxiliares;Milites Scythici, Carso.
PM000618;Oriens;1190;Trosmis;tail;1;;milites;;;Milites secundi Constantini;Dux Scythiae;Auxiliares;Milites secundi Constantini, Trosmis.
PM000619;Oriens;1191;Dirigothia;tail;1;;milites;;;Milites Scythici;Dux Scythiae;Auxiliares;Milites Scythici, Dirigothia.
PM000620;Oriens;1192;Nouioduro;tail;1;;milites;;;Milites primi Constantini;Dux Scythiae;Auxiliares;Milites primi Constantini, Nouioduro.
PM000621;Oriens;1193;Salsouia;tail;1;;milites;;;Milites quinti Constantini;Dux Scythiae;Auxiliares;Milites quinti Constantini, Salsouia.
PM000622;Oriens;1194;Gratiana;tail;1;;milites;;;Milites primi Gratianenses;Dux Scythiae;Auxiliares;Milites primi Gratianenses, Gratiana.
PM000623;Oriens;1196;Trosmis;tail;1;;unknown;praefectus;Praefectus;legionis secundae Herculiae;Dux Scythiae;Item legiones riparienses;Praefectus legionis secundae Herculiae, Trosmis.
PM000624;Oriens;1197;Axiupoli;tail;1;;unknown;praefectus;Praefectus;ripae legionis secundae Herculiae cohortis quintae pedaturae inferioris;Dux Scythiae;Item legiones riparienses;Praefectus ripae legionis secundae Herculiae cohortis quintae pedaturae inferioris, Axiupoli.
PM000625;Oriens;1198;Iprosmis;tail;1;;unknown;praefectus;Praefectus;ripae legionis secundae Herculiae cohortis quintae pedaturae inferioris;Dux Scythiae;Item legiones riparienses;Praefectus ripae legionis secundae Herculiae cohortis quintae pedaturae inferioris, Iprosmis.
PM000626;Oriens;1199;Nouioduno;tail;1;;unknown;praefectus;Praefectus;legionis primae Ioviae;Dux Scythiae;Item legiones riparienses;Praefectus legionis primae Ioviae, Nouioduno.
PM000627;Oriens;1200;Nouioduno;tail;1;;unknown;praefectus;Praefectus;ripae legionis primae Ioviae cohortis quintae pedaturae superioris;Dux Scythiae;Item legiones riparienses;Praefectus ripae legionis primae Ioviae cohortis quintae pedaturae superioris, Nouioduno.
PM000628;Oriens;1201;Accisso;tail;1;;unknown;praefectus;Praefectus;ripae legionis primae Ioviae cohortis quintae pedaturae inferioris;Dux Scythiae;Item legiones riparienses;Praefectus ripae legionis primae Ioviae cohortis quintae pedaturae inferioris, Accisso.
PM000629;Oriens;1216;Securisca;tail;1;;cuneus;;;Cuneus equitum scutariorum;Dux Moesiae secundae;Sub dispositione viri spectabilis ducis moesiae secundae;Cuneus equitum scutariorum, Securisca.
PM000630;Oriens;1217;Dimo;tail;1;;cuneus;;;Cuneus equitum Solensium;Dux Moesiae secundae;Sub dispositione viri spectabilis ducis moesiae secundae;Cuneus equitum Solensium, Dimo.
PM000631;Oriens;1218;Latius;tail;1;;cuneus;;;Cuneus equitum scutariorum;Dux Moesiae secundae;Sub dispositione viri spectabilis ducis moesiae secundae;Cuneus equitum scutariorum, Latius.
PM000632;Oriens;1219;Sexagintaprista;tail;1;;cuneus;;;Cuneus equitum armigerorum;Dux Moesiae secundae;Sub dispositione viri spectabilis ducis moesiae secundae;Cuneus equitum armigerorum, Sexagintaprista.
PM000633;Oriens;1220;Tegra;tail;1;;cuneus;;;Cuneus equitum secundorum armigerorum;Dux Moesiae secundae;Sub dispositione viri spectabilis ducis moesiae secundae;Cuneus equitum secundorum armigerorum, Tegra.
PM000634;Oriens;1221;Appiaria;tail;1;;cuneus;;;Cuneus equitum scutariorum;Dux Moesiae secundae;Sub dispositione viri spectabilis ducis moesiae secundae;Cuneus equitum scutariorum, Appiaria.
PM000635;Oriens;1222;Sucidaua;tail;1;;cuneus;;;Cuneus equitum stablesianorum;Dux Moesiae secundae;Sub dispositione viri spectabilis ducis moesiae secundae;Cuneus equitum stablesianorum, Sucidaua.
PM000636;Oriens;1224;Ansamo;tail;1;;milites;;;Milites praeventores;Dux Moesiae secundae;Auxiliares;Milites praeventores, Ansamo.
PM000637;Oriens;1225;Trimammio;tail;1;;milites;;;Milites Constantini;Dux Moesiae secundae;Auxiliares;Milites Constantini, Trimammio.
PM000638;Oriens;1226;Mediolana;tail;1;;milites;;;Milites Dacisci;Dux Moesiae secundae;Auxiliares;Milites Dacisci, Mediolana.
PM000639;Oriens;1227;Appiaria;tail;1;;milites;;;Milites tertii navclarii;Dux Moesiae secundae;Auxiliares;Milites tertii navclarii, Appiaria.
PM000640;Oriens;1228;Transmariscae;tail;1;;milites;;;Milites Novenses;Dux Moesiae secundae;Auxiliares;Milites Novenses, Transmariscae.
PM000641;Oriens;1229;Candidiana;tail;1;;milites;;;Milites primi Moesiaci;Dux Moesiae secundae;Auxiliares;Milites primi Moesiaci, Candidiana.
PM000642;Oriens;1230;Teglicio;tail;1;;milites;;;Milites Moesiaci;Dux Moesiae secundae;Auxiliares;Milites Moesiaci, Teglicio.
PM000643;Oriens;1231;Durostoro;tail;1;;milites;;;Milites quarti Constantiani;Dux Moesiae secundae;Auxiliares;Milites quarti Constantiani, Durostoro.
PM000644;Oriens;1232;Cimbrianis;tail;1;;milites;;;Milites Cimbriani;Dux Moesiae secundae;Auxiliares;Milites Cimbriani, Cimbrianis.
PM000645;Oriens;1233;Altino;tail;1;;milites;;;Milites navclarii Altinenses;Dux Moesiae secundae;Auxiliares;Milites navclarii Altinenses, Altino.
PM000646;Oriens;1235;Nouas;tail;1;;unknown;praefectus;Praefectus;legionis primae Italicae;Dux Moesiae secundae;Item legiones riparienses;Praefectus legionis primae Italicae, Nouas.
PM000647;Oriens;1236;Nouas;tail;1;;unknown;praefectus;Praefectus;ripae legionis primae Italicae cohortis quintae pedaturae superioris;Dux Moesiae secundae;Item legiones riparienses;Praefectus ripae legionis primae Italicae cohortis quintae pedaturae superioris, Nouas.
PM000648;Oriens;1237;Sexagintaprista;tail;1;;unknown;praefectus;Praefectus;ripae legionis primae Italicae cohortis quintae pedaturae inferioris;Dux Moesiae secundae;Item legiones riparienses;Praefectus ripae legionis primae Italicae cohortis quintae pedaturae inferioris, Sexagintaprista.
PM000649;Oriens;1238;Durostoro;tail;1;;unknown;praefectus;Praefectus;legionis undecimae Claudiae;Dux Moesiae secundae;Item legiones riparienses;Praefectus legionis undecimae Claudiae, Durostoro.
PM000650;Oriens;1239;Transmariscae;tail;1;;unknown;praefectus;Praefectus;ripae legionis undecimae Claudiae cohortis quintae pedaturae superioris;Dux Moesiae secundae;Item legiones riparienses;Praefectus ripae legionis undecimae Claudiae cohortis quintae pedaturae superioris, Transmariscae.
PM000651;Oriens;1240;Transmariscae;tail;1;;unknown;praefectus;Praefectus;ripae legionis undecimae Claudiae cohortis quintae pedaturae inferioris;Dux Moesiae secundae;Item legiones riparienses;Praefectus ripae legionis undecimae Claudiae cohortis quintae pedaturae inferioris, Transmariscae.
PM000652;Oriens;1251;Ulucitra;tail;1;;cohort;;;Cohors quarta Gallorum;Dux Moesiae secundae;Et quae de minore laterculo emittuntur / In provincia Rhodopa;Cohors quarta Gallorum, Ulucitra.
PM000653;Oriens;1253;sub Radice - Viamata;tail;1;;cohort;;;Cohors prima Aureliana;Dux Moesiae secundae;Et quae de minore laterculo emittuntur / In provincia Thracia;Cohors prima Aureliana, sub Radice - Viamata.
PM000654;Oriens;1254;Drasdea;tail;1;;cohort;;;Cohors tertia Valeria Bacarum;Dux Moesiae secundae;Et quae de minore laterculo emittuntur / In provincia Thracia;Cohors tertia Valeria Bacarum, Drasdea.
