occurrenceId,document,chapter,sourceLine,placeName,placeSource,office,unit,declaredProvince,explicitProvince,hardProvince,softProvince,expectedProvince,region,contextText,pleiadesId,pleiadesName,candidate,rule,tier,latitude,longitude,featureType,gisProvince,geojsonId,nearestProvince,nearestGeojsonId,nearestKm,nameSimilarity,contextStatus,contextScore,matchType,similarity
OCC000435,Oriens,Dux Thebaidos,884,Isiu,tail,,Ala quarta Britonum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,756583,Isiu,Isiu,original,0,27.26579,31.149104,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000436,Oriens,Dux Thebaidos,885,Thmou,tail,,Ala prima Hiberorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,737091,Tmou,Thmou,original,0,28.150535,30.67969,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000438,Oriens,Dux Thebaidos,887,Maximianopoli,tail,,Ala tertia dromedariorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,786047,Maximianopolis,Maximianopolis,original_case,0,26.115273,32.674131,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000440,Oriens,Dux Thebaidos,891,Pampane,tail,,Ala prima Iovia catafractariorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,789754,Pampanis,Pampanis,original_case,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000442,Oriens,Dux Thebaidos,893,Psinaula,tail,,Ala secunda Herculia dromedariorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,756628,Psinaula,Psinaula,original,0,26.653194,31.600403,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000447,Oriens,Dux Thebaidos,899,Silili,tail,,Cohors prima Apamenorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,756641,Silili,Silili,original,0,26.779471,31.555114,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000450,Oriens,Dux Thebaidos,902,Burgo Severi,tail,,Cohors nona Alamannorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,138249,Burgus,Burgus,first_word_case,1,45.039335,-0.559844,unknown,AQUITANIA II,84,,,,1.0,SOFT_MISMATCH,0.000,EXACT_NO_CONTEXT,1.000
OCC000452,Oriens,Dux Thebaidos,905,Lapidariorum,castris,,Cohors sexta saginarum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,187446,Lapidaria,Lapidaria,toponymic_orum,1,46.634098,9.443943,unknown,RAETIA,90,,,,1.0,SOFT_MISMATCH,0.250,EXACT_NO_CONTEXT,1.000
OCC000454,Oriens,Dux Foenicis,919,Otthara,tail,,Equites Mauri Illyriciani,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,668327,Otthara,Otthara,original,0,34.422928,37.173068,unknown,AUGUSTA LIBANENSIS,20,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000456,Oriens,Dux Foenicis,921,Saltatha,tail,,Equites promoti indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,674263,Saltatha,Saltatha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000458,Oriens,Dux Foenicis,923,Auatha,tail,,Equites promoto indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,699892,Auatha,Auatha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000459,Oriens,Dux Foenicis,924,Nazala,tail,,Equites promoti indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,668315,Nazala,Nazala,original,0,34.260948,37.257544,unknown,AUGUSTA LIBANENSIS,20,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000460,Oriens,Dux Foenicis,925,Abina,tail,,Equites sagittarii indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,915818,Abina,Abina,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000461,Oriens,Dux Foenicis,926,Casama,tail,,Equites sagittarii indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,678085,Casama,Casama,original,0,34.031455,36.700612,unknown,AUGUSTA LIBANENSIS,20,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000463,Oriens,Dux Foenicis,928,Betproclis,tail,,Equites Saraceni indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,668212,Betproclis,Betproclis,original,0,34.639874,37.111805,unknown,SYRIA COELE,26,,,,1.0,SOFT_MISMATCH,0.333,EXACT_NO_CONTEXT,1.000
OCC000465,Oriens,Dux Foenicis,930,Adatha,tail,,Equites sagittarii indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,658366,Adatha,Adatha,original,0,37.702358,37.409481,unknown,AUGUSTA EUPHRATENSIS,41,,,,1.0,SOFT_MISMATCH,0.364,EXACT_NO_CONTEXT,1.000
OCC000466,Oriens,Dux Foenicis,931,Palmira,tail,Praefectus,legionis primae Illyricorum,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,668331,Palmyra,Palmira,original,0,34.553302,38.269948,temple-2,SYRIA COELE,26,,,,1.0,SOFT_MISMATCH,0.333,FUZZY_NO_CONTEXT,1.000
OCC000469,Oriens,Dux Foenicis,935,Veriaraca,tail,,Ala noun Diocletiana,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Et quae de minore laterculo emittuntur,668396,Veriaraca,Veriaraca,original,0,34.385516,38.082065,unknown,AUGUSTA LIBANENSIS,20,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000470,Oriens,Dux Foenicis,936,Cunna,tail,,Ala prima Francorum,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Et quae de minore laterculo emittuntur,668233,Cunna,Cunna,original,0,34.266959,37.832095,unknown,AUGUSTA LIBANENSIS,20,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000473,Oriens,Dux Foenicis,939,Rene,tail,,Ala prima Foenicum,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Et quae de minore laterculo emittuntur,876686,Rene,Rene,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000476,Oriens,Dux Foenicis,942,Oneuatha,tail,,Cohors quinta pacta Alamannorum,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Et quae de minore laterculo emittuntur,678315,Oneuatha,Oneuatha,original,0,34.018825,37.283135,unknown,AUGUSTA LIBANENSIS,20,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000478,Oriens,Dux Foenicis,944,Valle Diocletiana,tail,,Cohors secunda Aegyptiorum,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Et quae de minore laterculo emittuntur,678447,Valle Diocletiana,Valle Diocletiana,original,0,33.753494,36.973873,unknown,AUGUSTA LIBANENSIS,20,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000479,Oriens,Dux Foenicis,945,Thama,tail,,Cohors prima Orientalis,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Et quae de minore laterculo emittuntur,798107,Tama,Thama,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,FUZZY_NO_CONTEXT,1.000
OCC000480,Oriens,Dux Syriae,958,Serianae,tail,,Equites scutarii Illyriciani,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,668369,Seriane,Serianae,original,0,35.387685,37.800064,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000481,Oriens,Dux Syriae,959,Occariba,tail,,Equites promoti Illyriciani,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,668322,Occaraba,Occariba,original,0,35.076322,37.489463,unknown,SYRIA COELE,26,,,,0.875,SOFT_MATCH,1.000,,0.875
OCC000484,Oriens,Dux Syriae,962,Anatha,tail,,Equites sagittarii indigenae,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,668196,Anatha,Anatha,original,0,34.671287,38.582516,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000485,Oriens,Dux Syriae,963,Acadama,tail,,Equites sagittarii,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,668177,Acadama,Acadama,original,0,35.083196,38.423851,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000487,Oriens,Dux Syriae,965,Oresa,tail,Praefectus,legionis quartae Scythicae,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,668323,Oresa,Oresa,original,0,35.124102,38.94342,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000488,Oriens,Dux Syriae,967,Barbalisso,tail,,Equites Dalmatae Illyriciani,Augusta Eufratensi,,Augusta Eufratensi,Syriae,Augusta Eufratensi,In Augusta Eufratensi,Dux Syriae / Dux Syriae / In Augusta Eufratensi,668208,Barbalissus,Barbalissus,original_case,0,36.01724,38.142301,unknown,OSRHOENE,37,,,,1.0,HARD_MISMATCH,0.150,CONTEXT_CONFLICT_EXACT,1.000
OCC000491,Oriens,Dux Syriae,970,Sura,tail,Praefectus,legionis sextaedecimae Flaviae firmae,Augusta Eufratensi,,Augusta Eufratensi,Syriae,Augusta Eufratensi,In Augusta Eufratensi,Dux Syriae / Dux Syriae / In Augusta Eufratensi,109359,Sura,Sura,original,0,49.5,5.5,unknown,BELGICA I,92,,,,1.0,HARD_MISMATCH,0.071,CONTEXT_CONFLICT_EXACT,1.000
OCC000494,Oriens,Dux Syriae,974,Helela,tail,,Cohors prima Gotthorum,Syriae,,,Syriae,Syriae,,Dux Syriae / Dux Syriae / Et quae de minor laterculo emittuntur,668259,Helela,Helela,original,0,34.778675,38.733046,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000497,Oriens,Dux Syriae,977,Ammattha,tail,,Cohors prima victorum,Syriae,,,Syriae,Syriae,,Dux Syriae / Dux Syriae / Et quae de minor laterculo emittuntur,668183,Ammattha,Ammattha,original,0,35.684651,37.65125,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000498,Oriens,Dux Palaestinae,990,Benosabae,tail,,Equites Dalmatae Illyriciani,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,687846,Berosaba,Benosaba,original_case,0,31.250369,34.790451,unknown,PALAESTINA,11,,,,0.875,SOFT_MATCH,1.000,,0.875
OCC000499,Oriens,Dux Palaestinae,991,Benosabae,tail,,Equites Dalmatae Illyriciani,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,687846,Berosaba,Benosaba,original_case,0,31.250369,34.790451,unknown,PALAESTINA,11,,,,0.875,SOFT_MATCH,1.000,,0.875
OCC000500,Oriens,Dux Palaestinae,992,Menochiae,tail,,Equites promoti Illyriciani,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,687964,Menochia,Menochia,original_case,0,31.334516,34.399245,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000502,Oriens,Dux Palaestinae,994,Aeliae,tail,,Equites Mauri Illyriciani,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,324657,Aeliae,Aeliae,original,0,35.4232,10.437678,unknown,BYZACENA,7,,,,1.0,SOFT_MISMATCH,0.222,EXACT_NO_CONTEXT,1.000
OCC000503,Oriens,Dux Palaestinae,995,Birsama,tail,,Equites Thamudeni Illyriciani,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,687864,Birsama,Birsama,original,0,31.26045,34.537078,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000505,Oriens,Dux Palaestinae,997,Zodocathae,tail,,Equites promiti indigenae,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,697769,Zodacatha,Zodocatha,original_case,0,30.186526,35.512756,unknown,,,PALAESTINA,11,6.18,0.875,SOFT_NEAR_MATCH,1.000,,0.875
OCC000507,Oriens,Dux Palaestinae,999,Zoarae,tail,,Equites sagittarii indigenae,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,697768,Zoara,Zoara,original_case,0,31.02726,35.481813,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000508,Oriens,Dux Palaestinae,1000,Robatha,tail,,Equites sagittarii indigenae,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,699908,Robatha,Robatha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000509,Oriens,Dux Palaestinae,1001,Sabure,tail,,Equites primi felices Palaestini,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,697750,Sabure,Sabure,original,0,30.314037,35.385319,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000510,Oriens,Dux Palaestinae,1001,Veterocariae,tail,,Equites primi felices Palaestini,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,697750,Veterocaria,Veterocaria,original_case,0,30.314037,35.385319,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000511,Oriens,Dux Palaestinae,1002,Moahile,tail,,Equites sagittarii indigenae,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,748965,Moahile,Moahile,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000512,Oriens,Dux Palaestinae,1003,Ailae,tail,Praefectus,legionis decimae Fretensis,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae,746700,Aila,Aila,original_case,0,29.796591,34.94276,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000513,Oriens,Dux Palaestinae,1005,Asuada,tail,,Ala prima miliaria Sebastena,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,699891,Asuada,Asuada,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000514,Oriens,Dux Palaestinae,1006,Admatha,tail,,Ala Antana dromedariorum,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,678131,Admatha,Admatha,original,0,32.684043,35.665625,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000515,Oriens,Dux Palaestinae,1007,Toloha,tail,,Ala Constantiana,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,697755,Toloha,Toloha,original,0,30.843214,35.406656,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000516,Oriens,Dux Palaestinae,1008,apud Praesidium,tail,,Ala secunda felix Valentiana,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,697729,Praesidium,Praesidium,strip_preposition,0,30.944103,35.442258,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000518,Oriens,Dux Palaestinae,1011,Afro,tail,,Cohors duodecima Valeria,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,699887,Afro,Afro,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000519,Oriens,Dux Palaestinae,1012,Cartha,tail,,Cohors decima Carthaginensis,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,699911,Cartha,Cartha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000520,Oriens,Dux Palaestinae,1013,Tarba,tail,,Cohors prima agentenaria,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,246679,Tarba,Tarba,original,0,43.23314,0.074264,unknown,NOVEM POPULI,66,,,,1.0,SOFT_MISMATCH,0.222,EXACT_NO_CONTEXT,1.000
OCC000521,Oriens,Dux Palaestinae,1014,Praesidio,tail,,Cohors quarta Frygium,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,697729,Praesidium,Praesidium,original_case,0,30.944103,35.442258,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000524,Oriens,Dux Palaestinae,1017,Arieldela,tail,,Cohors secunda Galatarum,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,746715,Arieldela,Arieldela,original,0,30.08098,35.236212,unknown,PALAESTINA,11,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000528,Oriens,Dux Osrhoenae,1035,Callinico,tail,,Equites promoti Illyriciani,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,668318,Callinicum,Callinicum,original_case,0,35.972501,39.08287,unknown,OSRHOENE,37,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000529,Oriens,Dux Osrhoenae,1036,Dabana,tail,,Equites Mauri Illyriciani,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,658448,Dabana,Dabana,original,0,36.663746,38.951714,unknown,OSRHOENE,37,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000532,Oriens,Dux Osrhoenae,1039,Oraba,tail,,Equites sagittarii indigenae,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,874688,Oraba,Oraba,original,0,36.244537,40.707477,unknown,,,OSRHOENE,37,3.74,1.0,SOFT_NEAR_MATCH,1.000,CONTEXT_NEAR_EXACT,1.000
OCC000533,Oriens,Dux Osrhoenae,1040,Thillazamana,tail,,Equites sagittarii indigenae,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,876723,Thillazamana,Thillazamana,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000535,Oriens,Dux Osrhoenae,1042,Rasin,tail,,Equites primi Osrhoeni,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,876684,Rasin,Rasin,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000536,Oriens,Dux Osrhoenae,1043,Circesio,tail,Praefectus,legionis quartae Parthicae,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,893974,Circesium,Circesium,original_case,0,35.334435,40.326381,unknown,OSRHOENE,37,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000539,Oriens,Dux Osrhoenae,1048,Thillafica,tail,,Ala secunda Paflagonum,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Et quae de minore laterculo emittuntur,876722,Thillafica,Thillafica,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000541,Oriens,Dux Osrhoenae,1051,Thillaamana,tail,,Cohors prima Gaetulorum,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Et quae de minore laterculo emittuntur,876723,Thillazamana,Thillaamana,original,0,,,unknown,,,,,,0.9090909090909091,SOFT_UNVERIFIED,0.000,FUZZY_NO_CONTEXT,0.909
OCC000543,Oriens,Dux Osrhoenae,1053,Duodecimo constituta,tail,,Ala prima salutaria,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Et quae de minore laterculo emittuntur,876623,Duodecimum,Duodecimum,first_word_case,1,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000544,Oriens,Dux Mesopotamiae,1066,Amidae,tail,,Equites scutarii Illyriciani,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,874298,Amida,Amida,original_case,0,37.911777,40.224033,unknown,,,MESOPOTAMIA,45,8.60,1.0,SOFT_NEAR_MATCH,1.000,CONTEXT_NEAR_EXACT,1.000
OCC000545,Oriens,Dux Mesopotamiae,1067,Resain - Theodosiopoli,tail,,Equites promoti Illyriciani,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,874662,Theodosiopolis,Theodosiopolis,alias_case,0,36.825837,40.049623,unknown,MESOPOTAMIA,45,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000546,Oriens,Dux Mesopotamiae,1068,Amidae,tail,,Equites ducatores Illyriciani,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,874298,Amida,Amida,original_case,0,37.911777,40.224033,unknown,,,MESOPOTAMIA,45,8.60,1.0,SOFT_NEAR_MATCH,1.000,CONTEXT_NEAR_EXACT,1.000
OCC000547,Oriens,Dux Mesopotamiae,1069,Constantia,tail,,Equites felices Honoriani Illyriciani,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,874324,Constantia,Constantia,original,0,37.233333,39.766666,unknown,MESOPOTAMIA,45,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000550,Oriens,Dux Mesopotamiae,1072,Mefana - Cartha,tail,,Equites sagittarii indigenae Arabanenses,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,699911,Cartha,Cartha,alias,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000553,Oriens,Dux Mesopotamiae,1075,Thannuri,tail,,Equites sagittarii indigenae,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,874762,Thannuris,Thannuris,original_case,0,36.438598,40.86652,unknown,,,MESOPOTAMIA,45,15.46,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000556,Oriens,Dux Mesopotamiae,1079,Cartha,tail,,Ala secunda nova Aegyptiorum,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Et quae de minore laterculo emittuntur,699911,Cartha,Cartha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000557,Oriens,Dux Mesopotamiae,1080,Ripaltha,tail,,Ala octava Flavia Francorum,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Et quae de minore laterculo emittuntur,876689,Ripaltha,Ripaltha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000558,Oriens,Dux Mesopotamiae,1081,Caini,tail,,Ala quintadecima Flavia Carduenorum,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Et quae de minore laterculo emittuntur,876602,Caini,Caini,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000559,Oriens,Dux Mesopotamiae,1082,Bethallaha,tail,,Cohors quinquagenaria Arabum,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Et quae de minore laterculo emittuntur,876591,Bethallaha,Bethallaha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
