pleiadesId,romanized,attested,language,nameType
69468,Aregenoua,,,geographic
69469,Aregenoua,,,geographic
961874,Areia,,grc,geographic
961881,Areia,,,geographic
465857,Areias Poros,,,geographic
252930,Areikoratikos,,,geographic
252930,Arekorata,,,geographic
118570,Arelapa,,,geographic
118571,Arelape,,,geographic
383576,Arelica,,,geographic
50603,Arembour,,,geographic
69467,Aremorica,,,geographic
678030,Aremtha,,,geographic
573114,Arena,,,geographic
403178,Arenaria,,,geographic
438684,Arenata,,,geographic
573113,Arene,,,geographic
573114,Arene,,,geographic
582640379,Arenes d'Arles,Arènes d'Arles,fr,geographic
300354627,"Areni, Areni 1",,hy,geographic
446219,Arenio,,,geographic
321641,Arensis,,,geographic
246193,Arentia,,,geographic
438685,Arentinus M.,,,geographic
857042,Areonesos,,,geographic
697632,Areopolis,,,geographic
741431,Areos Kome,,,geographic
759545,Areos Kome,,,geographic
456033,Ares,,,geographic
543636,Ares,,,geographic
589707,"Ares, Aphrodite, T.",,,geographic
874345,Arest,,,geographic
501357,Arethousa,,,geographic
599514,Arethousa,,,geographic
668199,Arethousa,,,geographic
687996,Arethousa,,,geographic
668199,Arethusa,,,geographic
462101,Arethusae Fons,,,geographic
857042,Aretias,,,geographic
874358,Aretissa L.,,,geographic
246187,Areva,,,geographic
246188,Arevaci,,,geographic
413032,Arezzo,,it,geographic
60427,Argadina,,,geographic
628932,Argaeus,Argaeus,la,geographic
619114,Argaios M.,,,geographic
49871,Argalou,,,geographic
216710,Argamum,,,geographic
511157,Arganthoneion M.,,,geographic
197138,Argao,,,geographic
628933,Argaous,,,geographic
49870,Argarikos Kolpos,,,geographic
49871,Argarou,,,geographic
570104,Argea,,,geographic
456034,Argeades,,,geographic
741432,Argeas,,,geographic
573115,Argeata,,,geographic
573116,Argeathai,,,geographic
530808,Argeia,,,geographic
619114,Argeiopolis M.,,,geographic
123070,Argelia,,,geographic
462102,Argennon Akron,,,geographic
550448,Argennon Pr.,,,geographic
138191,Argenta,,,geographic
543637,Argenta,,,geographic
456035,Argentanum,,,geographic
211411,Argentares,,,geographic
211410,Argentaria,,,geographic
209137,Argentariae Dalmaticae et Pannonicae,,,geographic
261232,Argentarius M.,,,geographic
403179,Argentarius M.,,,geographic
383575,Argentea,,,geographic
157815,Argenteus,,,geographic
446220,Argentini,,,geographic
236341,Argentiolum,,,geographic
138192,Argentomagus,,,geographic
108754,Argentorate,,,geographic
108755,Argentovaria,,,geographic
59881,Argenuus,,,geographic
481736,Argestaeus Campus,,,geographic
481737,Argestaioi,,,geographic
952066,Arghiyan,,,geographic
599515,Argiai,,,geographic
501358,Argilos,,,geographic
609320,Arginousa,,,geographic
543638,Argiopion,,,geographic
863745,Argishtikhinili,,xur,geographic
540659,Argissa,,,geographic
83815,Argistillum,,,geographic
92117,Argita,,,geographic
540658,Argithea,,,geographic
550450,Argiza,,,geographic
229529,Argoda,,,geographic
857687,Argoda,,,geographic
570103,Argolicus Sinus,,,geographic
570104,Argolis,,,geographic
570105,Argon Pedion,,,geographic
403180,Argoos Limen,,,geographic
491527,Argos,,,geographic
554192,Argos,,,geographic
570106,Argos,,,geographic
573117,Argos,,,geographic
589708,Argos,,,geographic
595699,Argos,,,geographic
599516,Argos,,,geographic
631184,Argos,,,geographic
711220,Argos,,,geographic
530809,Argos Amphilochikon,,,geographic
442476,Argos Hippium,Ἄργος Ἵππιον,grc,geographic
619114,Argos M.,,,geographic
229530,Argos Orestikon,,,geographic
481739,Argos Orestikon,,,geographic
229530,Argos Orestion,,,geographic
543639,Argos Pelasgikon,,,geographic
60428,Argouda,,,geographic
540659,Argoura,,,geographic
540660,Argoura,,,geographic
619115,Argustana,,,geographic
481740,Argyas,,,geographic
543640,Argyna,,,geographic
543641,Argynna,,,geographic
540660,Argyra,,,geographic
573118,Argyra,,,geographic
573119,Argyra,,,geographic
49873,Argyra Chora,,,geographic
60429,Argyre,,,geographic
550451,Argyria,,,geographic
857043,Argyria,,,geographic
442476,Argyripa,,,geographic
520963,Argyronion,,,geographic
523973,Argyropolis,,,geographic
481741,Argyros,,,geographic
197139,Argyruntum,,,geographic
589709,Aria,,,geographic
961881,Aria,,,geographic
465858,Ariaiton,,,geographic
60430,Ariaka,,,geographic
59700,Ariake,,,geographic
49874,Ariake Sadenon,,,geographic
181203,Arialbinnum,,,geographic
260491,Arialdunum,,,geographic
344182764,Arian Baptistry,Arian Baptistry,en,geographic
60431,Ariana,,,geographic
609321,Ariandos,,,geographic
59702,Ariani,,,geographic
631185,Arianodum,,,geographic
658387,Arianodum,,,geographic
456036,Arianthe,,,geographic
619116,Arianzos,,,geographic
648569,Ariaramneia,,,geographic
628934,Ariaratheia,,,geographic
29482,Ariaspai,,,geographic
60432,Ariaspe,,,geographic
638761,Ariassos,,,geographic
874347,Aribacha,,,geographic
59691,Aribae,,,geographic
138534,Arica,,,geographic
141944,Arica,,,geographic
422844,Aricia,,,geographic
79302,Ariconium,,,geographic
746715,Arieldela,Arieldela,la,geographic
59702,Arigaion,,,geographic
961881,Arii,,,geographic
60434,Arikada,,,geographic
383576,Arilica,,,geographic
550452,Arilla,,,geographic
554193,Arima,,,geographic
609427,Arima,,,geographic
648570,Arima,,,geographic
373848,Arimantos Kome,,,geographic
662142,Arimara,,,geographic
29482,Arimaspai,,,geographic
688014,Arimathaia,,,geographic
393379,Ariminum,Ariminum,la,geographic
393380,Ariminus,,la,geographic
221987,Arina,,,geographic
697633,Arindela,,,geographic
456036,Arinthe,,,geographic
60431,Arioi,,,geographic
114766,Ariola,,,geographic
167655,Ariolica,,,geographic
177452,Ariolica,,,geographic
383576,Ariolica,,,geographic
203099,Arion,,,geographic
857044,Arion,,,geographic
177453,Ariorica,,,geographic
857045,Arios,,,geographic
550453,Arios M.,,,geographic
550454,Ariousia,,,geographic
60435,Arippara,,,geographic
570107,Aris,,,geographic
897718,Aris,,,geographic
930165,Aris,,,geographic
550455,Arisba,,,geographic
501359,Arisbe,,,geographic
658389,Ariseria,Ἀρισερία,grc,geographic
60436,Arispai,,,geographic
216711,Aristaeum,,,geographic
609322,Ariste,,,geographic
614608,Aristeia,,,geographic
570108,Aristera,,,geographic
718011,Aristeu,,,geographic
614608,Aristion,,,geographic
59703,Aristobathra,,,geographic
690827,Aristoboulias,,,geographic
570109,Aristonautai,,,geographic
785977,Aristonis,,,geographic
60437,Aristophyloi,,,geographic
255982,Aritium,,,geographic
255982,Aritium oppidum vetus,,,geographic
255983,Aritium Praetorium,,,geographic
961882,Arius,,,geographic
60438,Arius L.,,,geographic
589710,Arkades,,,geographic
1001946,Arkadia,,,geographic
536062,Arkadia,,,geographic
589710,Arkadia,,,geographic
570110,Arkadikos,,,geographic
511185,Arkadioupolis,,,geographic
554194,Arkadiupolis,,,geographic
570102,"Arkadía, Arkadia",Ἀρκαδία,grc,geographic
252931,Arkailikos,,,geographic
628929,arkala,,,geographic
589711,Arkaseia,,,geographic
874348,Arkathiokerta,,,geographic
614609,Arkenoi,,,geographic
599517,Arkesine,,,geographic
589817,Arkesion Antron,,,geographic
252932,Arketurki,,,geographic
658390,Arkeuthos,,,geographic
260492,Arkilakis,,,geographic
260493,Arkilakis,,,geographic
260492,Arkilakis 1,,,geographic
260493,Arkilakis 2,,,geographic
211412,Arkina,,,geographic
211412,Arkinna,,,geographic
847869,Arkiroessa,,,geographic
599518,Arkonnesos,,,geographic
599532,Arkonnesos,,,geographic
252932,Arkreturki,,,geographic
530810,Arktanes,,,geographic
614610,Arktokome,,,geographic
471885,Arktou Akra,,,geographic
682527,Arlane,,,geographic
118570,Arlapa,,,geographic
118571,Arlape,,,geographic
148217,Arles,,,geographic
109232,Arlon,,,geographic
60420,Arma,,,geographic
50604,Armagara,,,geographic
863799,Armaktika,,,geographic
874349,Armanas,,,geographic
786036,Armant,,,geographic
863745,Armaouira,,,geographic
314889,Armascla,,,geographic
314889,Armasela,,,geographic
741433,Armatoura,,,geographic
628935,Armaxa,,,geographic
628935,Armaza,,,geographic
863799,Armazistsikhe,,,geographic
844865,Armene,,,geographic
874350,Armenia,,,geographic
981507,Armenia,,,geographic
1001926,Armenia I,,,geographic
1001927,Armenia II,,,geographic
863747,Armenia Maior,,,geographic
628936,Armenia Minor,,,geographic
981508,Armenia Minor,,,geographic
876570,Armeniae Pylae,,,geographic
540662,Armenion,,,geographic
877312,Armenochalybes,,,geographic
413029,Armenta,,,geographic
83814,Armis,,,geographic
118574,Armisa,,,geographic
314890,Armoniacum,,,geographic
69467,Armorica,,,geographic
314890,Armua,flumen Armua,la,geographic
29586,Armuzia,,,geographic
413030,Arna,,la,geographic
638762,Arnabanda,,,geographic
501361,Arnai,,,geographic
874351,Arnay,,,geographic
501361,Arne,,,geographic
540663,Arne,,,geographic
573120,Arne,,,geographic
638763,Arneai,,,geographic
11924822,Arnensis ,Arn(ensis),la,ethnic
481742,Arnisa,,,geographic
697634,Arnon,,,geographic
246191,Arnum,,,geographic
349575,Arnum,,,geographic
403181,Arnus,"Arnus, Arnvs",la,geographic
570112,Aroania M.,,,geographic
570113,Aroanios,,,geographic
570114,Aroanios,,,geographic
452265,Arocas,,,geographic
570567,Aroe,,,geographic
697635,Aroes,,,geographic
930165,Arois,,,geographic
491528,Arolos,,,geographic
599521,Aroma,,,geographic
39293,Aromata Emporion,,,geographic
39399,Aromata Pr.,,,geographic
60439,Arosape,,la,geographic
930165,Arosis,,,geographic
828242,Aroteres,,,geographic
59838,Arouadis,,,geographic
49878,Arouaia M.,,,geographic
246188,Arouakoi,,,geographic
49879,Arouarnoi,,,geographic
138194,Arouioi,,,geographic
687835,Arous,,,geographic
300354627,Arpa,,hy,geographic
585889,Arpetone,,,geographic
678360,Arpha,,,geographic
442476,Arpi,,,geographic
432700,Arpino,Arpino,it,geographic
432700,Arpinum,Arpinum,la,geographic
432700,Arpinus,,,geographic
609323,Arra,,,geographic
674221,Arra,,,geographic
678031,Arra,,,geographic
40050,Arrabitai,,,geographic
197140,Arrabo,,,geographic
197141,Arrabona,,,geographic
912989,Arragan,,,geographic
240866,Arragina,,,geographic
246192,Arrago,,,geographic
246192,Arragona,,,geographic
678032,Arrana,,,geographic
893941,Arrapachitis,,,geographic
893941,Arrapha,,,geographic
893941,"Arrapḫa, Arrapha, Arrapkha, Arraphi, Arrapkhi",,akk,geographic
893941,Arrapḫi,,,geographic
893941,"Arrapḫu, Arraphu, Arrapkhu, Arrapḫum, Arraphum, Arrapkhum",,akk,geographic
893941,Arrapḫum,,,geographic
109194,Arras,,,geographic
828243,Arrechoi,,,geographic
814656,Arreni,,,geographic
874352,Arreston Klima,,,geographic
413032,Arretium,,la,geographic
246193,Arriaca,,,geographic
491528,Arrolos,,,geographic
236342,Arroni,,,geographic
236343,Arrotrebae,,la,geographic
256159,Arsa,,,geographic
260494,Arsa,,,geographic
952067,Arsace,,,geographic
638764,Arsada,,,geographic
59707,Arsagalitae,,,geographic
814657,Arsai,,,geographic
903104,Arsakia,,,geographic
903104,Arsakia,,grc,geographic
874358,Arsakis Limne,,,geographic
252933,Arsakoson,,,geographic
874353,Arsameia,,,geographic
658391,Arsameia pros Nymphaio,,,geographic
641775077,Arsamon,Ἄρσαμον,grc,geographic
874354,Arsamosata,,la,geographic
874355,Arsanias,,,geographic
631186,Arsanus,,,geographic
252934,Arsaos,,,geographic
865993,Arsarata,,,geographic
266021,Arse,,,geographic
570115,Arsen,,,geographic
874358,Arsene L.,,,geographic
295219,Arsennaria,,,geographic
874356,Arsesa,,,geographic
246207,Arsi,,,geographic
40054,Arsi,,,geographic
197142,Arsia,,la,geographic
915831,Arsiana,,,geographic
874357,Arsinia,,,geographic
373736,Arsinoe,,,geographic
39295,Arsinoe,,,geographic
530959,Arsinoe,,,geographic
570370,Arsinoe,,,geographic
570482,Arsinoe,,,geographic
590028,Arsinoe,,,geographic
639042,Arsinoe,,,geographic
648571,Arsinoe,,,geographic
707483,Arsinoe,,,geographic
707484,Arsinoe,,,geographic
707485,Arsinoe,,,geographic
727101,Arsinoe,,,geographic
736948,Arsinoe,,,geographic
736948,Arsinoe,,,geographic
789733,Arsinoe,,,geographic
682528,Arsinoe en Auloni,,,geographic
730094,Arsinoe he Dionos,,,geographic
730095,Arsinois he kai Eurylochou,,,geographic
736893,Arsinoites,,,geographic
736948,"Arsinoitēs, Arsinoites",,grc,geographic
736948,Arsinoitōn polis,,,geographic
736948,"Arsinoitōn Polis, Arsinoiton Polis",,grc,geographic
874355,Arsinos,,,geographic
736948,Arsinoë,,,geographic
736948,Arsinoïtēs,,,geographic
736948,"Arsinoē, Arsinoe",,grc,geographic
599612,"Arsinoē, Arsinoe, Arsinoë",,grc,geographic
639042,"Arsinoē, Arsinoe, Arsinoë",,grc,geographic
874358,Arsissa,,,geographic
629040,Arslantepe,,tr,geographic
614611,Arsokome,,,geographic
857688,Arta,,,geographic
236343,Artabri,,,geographic
236344,Artabris Sinus,,,geographic
236345,Artabron Limen,,,geographic
236567,Artabrum,,,geographic
60440,Artacabene,,la,geographic
961874,Artacavan,,,geographic
511158,Artace,,,geographic
30211,Artacoana,,,geographic
60440,Artacoana,,la,geographic
874348,Artagigarta,,,geographic
511159,Artaiouteichos,,,geographic
961874,"Artakauana, Artakoana, Artikaudna",,grc,geographic
30211,Artakauna,,,geographic
511160,Artake,,,geographic
874341,Artakene,Ἀρτακηνὴ,grc,geographic
893935,Artakene,Ἀρτακηνὴ,grc,geographic
961874,Artakoana,,,geographic
511158,"Artakē, Artake",,grc,geographic
874360,Artales,,,geographic
373737,Artamis,,,geographic
971699,Artamis,,,geographic
648572,Artanada,,,geographic
221988,Artanes,,,geographic
511161,Artanes,,,geographic
511162,Artanes,,,geographic
865994,Artanissa,,,geographic
736894,Artapatou,,,geographic
481743,Artatus,,,geographic
631187,Artaxata,,,geographic
874361,Artaxata,,,geographic
906002,Arteman,,,geographic
472055,Artemidos Limen,,,geographic
511163,Artemis,,,geographic
550456,"Artemis Anaeitis, Men Tiamou, T.",,,geographic
579879,"Artemis Brauronia, T.",,,geographic
540664,"Artemis Diktynnaia, T.",,,geographic
540665,"Artemis Elaphebolia, T.",,,geographic
540666,"Artemis Hegemone, T.",,,geographic
570119,"Artemis Limnatis, T.",,,geographic
570120,"Artemis Limnatis, T.",,,geographic
599523,"Artemis Parthenos, T.",,,geographic
599524,"Artemis Tauropolos, T.",,,geographic
550457,"Artemis Thermia, T.",,,geographic
579878,"Artemis, T.",,,geographic
707486,"Artemis, T.",,,geographic
403182,Artemisia,,,geographic
456037,Artemision,,,geographic
465859,Artemision,,,geographic
540667,Artemision,,,geographic
599525,Artemision,,,geographic
570121,Artemision M.,,,geographic
638766,Artemision Pr.,,,geographic
530812,Artemita,,,geographic
874362,Artemita,,,geographic
894020,Artemita,,,geographic
530812,Artemita Pr.,,,geographic
438686,Artena,,,geographic
187294,Artenia,,,geographic
295220,Artennites,,,geographic
138195,Arthona,,,geographic
108759,Artiaca,,,geographic
252175,Articabe,,,geographic
438687,Articulanus,,,geographic
255990,Artigi,,,geographic
806342,Artigula,,,geographic
844867,Artiknos,,,geographic
289925,Artisica,,,geographic
289925,Artisiga,,,geographic
897719,Artivna,,,geographic
60441,Artoarta,,,geographic
187295,Artobriga,,,geographic
716626,Artos Akron,,,geographic
638767,Artymnissos,,,geographic
511319,Artynia L.,,,geographic
874373,Artze,,grc,geographic
216712,Arubium,,,geographic
255991,Arucci,,,geographic
658562,Arulis,,,geographic
255992,Arunda,,,geographic
197143,Arupium,,,geographic
60439,Arusace,,la,geographic
446221,Arusini Campi,,,geographic
383730,Arusnates,,,geographic
216713,Arutela,,,geographic
255993,Arva,,,geographic
167656,Arverni,,la,geographic
167656,Arvernia,,,geographic
668197,Arwad,אַ‏רְוָ‏ד,hbo,geographic
432702,Arx Fregellana,,,geographic
874366,Arxama,,,geographic
865995,Arxata,,,geographic
874364,Arxata,,,geographic
638768,Arycandus,,,geographic
241602,Aryium,,,geographic
638769,Arykanda,,,geographic
638770,Arykanda,,,geographic
638771,Arymaxa,,,geographic
874365,Arzamon,,,geographic
874366,Arzamon,,,geographic
874373,"Arzan ar-Rūm, Arzan ar-Rum, Arzan er-Rum, Arzan al-Rum, Arzan el-Rum, Arzrum",,arb,geographic
874373,"Arzan-e Rūm, Arzan-e Rum",,fa,geographic
874367,Arzanene,,,geographic
614612,Arzimneis,,,geographic
221989,Arzos,,,geographic
344295,Arzosei,,,geographic
874373,Arzrum,,,geographic
344296,Arzuges,,,geographic
344297,Arzugum Regio,,,geographic
893943,Arzuhin,,,geographic
893944,Arzuhin,,,geographic
216714,Arzus,,,geographic
687917,Arīḥa,,,geographic
687917,Arīḥā,,,geographic
687917,"Arīḥā, Ariha, Riha, ar-Riha, Areeha",,arb,geographic
360094475,AS,,en,geographic
543642,As(...),,,geographic
697725,"as-Salʿa, as-Sal'a, as-Salaa, es-Sal'a, es-Salaa, al-Sal'a, al-Salaa, el-Sal'a, el-Salaa",,arb,geographic
912897,"as-Sankara, as-Sankarah, al-Sankara, al-Sankarah, es-Senkere, Tell Sinkara, es-Senkereh, el-Senkereh, el-Senkere, Sankara, Sankarah, Senkere, Senkereh, Tell as-Senkereh, Tall Sankara",,arb,geographic
912936,"as-Sūs, as-Sus, al-Sus, es-Sus, el-Sus, Sus",,arb,geographic
167657,Asa Paulini,,,geographic
952067,Asaak,,,geographic
699890,Asabaia,,,geographic
932433,Asabon M.,,,geographic
932470,Asabon Pr.,,,geographic
314891,Asadi,,,geographic
573121,Asai,,,geographic
828244,Asampatae,,,geographic
197144,Asamum,,,geographic
216715,Asamus,,,geographic
216716,Asamus,,la,geographic
798,Asana,,la,geographic
40055,Asaraei,,,geographic
376757,Asarakai,,,geographic
631188,Asarinum,,,geographic
462106,Asaro,Asaro,it,geographic
711221,Asataneta,,,geographic
648573,Asbamaion,,,geographic
108761,Asberg,,,geographic
221990,Asbolodina,,,geographic
897720,Asbora,,,geographic
543643,Asbotos,,,geographic
373738,Asbystai,,,geographic
373738,Asbytai,,,geographic
465860,Asca,,,geographic
687839,Ascalon,,,geographic
687839,Ascalon,,ka,geographic
599526,Ascania,,,geographic
638774,Ascania L.,,,geographic
638774,Ascanius L.,,,geographic
550674,Ascanius Portus,,,geographic
507370,Ascapos,,,geographic
59710,Ascatancas M.,,,geographic
573122,Ascheion,,,geographic
108761,Asciburgium,,,geographic
954340915,Asclepeion,Asclepeion,en,unknown
678074,Asclepeus,,,geographic
