candidateId,placeName,candidate,candidateNo,candidateType,chapter,document,nodeType,office,unit,canonicalName,province,region,latitude,longitude,confidence,notes,status,method,pleiadesId,pleiadesTitle,matchedName,matchCount
PLCAND00608,Vetusalinae,Vetusalinae,1,Place,Dux provinciae Valeriae,Occidentis,equites,,Equites Dalmatae,,,,,,,,UNMATCHED,,,,,0
PLCAND00609,Vico Iulio,Vico Iulio,1,Place,Dux Mogontiacensis,Occidentis,unknown,Praefectus,militum Anderetianorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00610,Viennae siue Arelati,Viennae,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,classis fluminis Rhodani,,,,,,,,UNMATCHED,,,,,0
PLCAND00612,Vimania,Vimania,1,Place,Dux Raetiae,Occidentis,unknown,Praefectus,alae secundae Valeriae Sequanorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00613,Viminacio,Viminacio,1,Place,Dux Moesiae primae,Oriens,cuneus,,Cuneus equtum promotorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00614,Viminacio,Viminacio,1,Place,Dux Moesiae primae,Oriens,unknown,Praefectus,classis Histricae,,,,,,,,UNMATCHED,,,,,0
PLCAND00615,Vincentiae,Vincentiae,1,Place,Dux provinciae Valeriae,Occidentis,unknown,Tribunus,cohortis,,,,,,,,AMBIGUOUS,LATIN_VARIANT,203168 | 211467,Vincentia,Vincentia,2
PLCAND00616,Vindobala,Vindobala,1,Place,Dux Britanniarum,Occidentis,unknown,Tribunus,cohortis primae Frixagorum,,,,,,,,MATCH,EXACT,89315,Vindovala,Vindobala,1
PLCAND00617,Vindolana,Vindolana,1,Place,Dux Britanniarum,Occidentis,unknown,Tribunus,cohortis quartae Gallorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00077,Arrunto siue Vindomanae,Vindomanae,2,Place,Dux Pannoniae primae,Occidentis,unknown,Praefectus,classis Histricae,,,,,,,,UNMATCHED,,,,,0
PLCAND00618,Vindomarae,Vindomarae,1,Place,Dux Pannoniae primae,Occidentis,unknown,Praefectus,legionis decimae geminae,,,,,,,,UNMATCHED,,,,,0
PLCAND00619,Virosido,Virosido,1,Place,Dux Britanniarum,Occidentis,unknown,Tribunus,cohortis sextae Neruiorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00620,Ysiporto,Ysiporto,1,Place,Dux Armeniae,Oriens,cohort,,Cohors Apuleia civium Romanorum,,,,,,,,MATCH,EXACT,857291,Psoron Limen/Hyssos/Sousarmia/Sousourmena/‘Ysiporto’,Ysiporto,1
PLCAND00621,Zernis,Zernis,1,Place,Dux Daciae ripensis,Oriens,unknown,Praefectus,legionis tertiaedecimae geminae,,,,,,,,UNMATCHED,,,,,0
PLCAND00622,Ziganne,Ziganne,1,Place,Dux Armeniae,Oriens,cohort,,Cohors secunda Valentiana,,,,,,,,MATCH,EXACT,857385,Zigan(n)e/Siganeon, Ziganne,1
PLCAND00623,Ziza,Ziza,1,Place,Dux Arabiae,Oriens,equites,,Equites Dalmatae Illyriciani,,,,,,,,AMBIGUOUS,EXACT,344571 | 697767,Zitha | Ziza,Ziza,2
PLCAND00624,Zmirnae,Zmirnae,1,Place,Dux Moesiae primae,Oriens,unknown,Praefectus,militum exploratorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00625,Zoarae,Zoarae,1,Place,Dux Palaestinae,Oriens,equites,,Equites sagittarii indigenae,,,,,,,,MATCH,LATIN_VARIANT,697768,Zoara,Zoara,1
PLCAND00626,Zodocathae,Zodocathae,1,Place,Dux Palaestinae,Oriens,equites,,Equites promiti indigenae,,,,,,,,UNMATCHED,,,,,0
PLCAND00208,Dalmatiae,Dalmatiae,1,Province,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator bafii Salonitani,,,,,,,,AMBIGUOUS,LATIN_VARIANT,197240 | 981522,Dalmatia,Dalmatia,2
PLCAND00209,Dalmatiae,Dalmatiae,1,Province,Insignia viri illustris comitis sacrarum largitionum,Occidentis,unknown,Praepositus,thesaurorum Salonitanorum,,,,,,,,AMBIGUOUS,LATIN_VARIANT,197240 | 981522,Dalmatia,Dalmatia,2
PLCAND00303,Liguriae,Liguriae,1,Province,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator gynaecii Mediolanensis,,,,,,,,MATCH,LATIN_VARIANT,383698,Liguria,Liguria,1
PLCAND00304,Liguriae,Liguriae,1,Province,Insignia viri illustris comitis sacrarum largitionum,Occidentis,unknown,Praepositus,thesaurorum Mediolanensium,,,,,,,,MATCH,LATIN_VARIANT,383698,Liguria,Liguria,1
PLCAND00508,Siciliae,Siciliae,1,Province,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator bafii Syracusani,,,,,,,,AMBIGUOUS,LATIN_VARIANT,462492 | 981549,Sicilia (Roman province) | Sicilia (island),Sicilia,2
PLCAND00028,Africae,Africae,1,Region,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator gynaecii Carthagiensis,,,,,,,,MATCH,LATIN_VARIANT,775,Africa,Africa,1
PLCAND00255,Galliarum,Galliarum,1,Region,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator bafii Telonensis,,,,,,,,MATCH,LATIN_VARIANT,993,Gallia,Gallia,1
PLCAND00256,Galliarum,Galliarum,1,Region,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator linyfii Viennensis,,,,,,,,MATCH,LATIN_VARIANT,993,Gallia,Gallia,1
PLCAND00286,Italiae,Italiae,1,Region,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator linyfii Ravennatis,,,,,,,,AMBIGUOUS,LATIN_VARIANT,1052 | 452346 | 992073,Italia | Italia (Diocese),Italia,3
