placeId,sourceNodeId,occurrenceId,placeName,pleiadesId,pleiadesName,latitude,longitude,featureType,document,chapter,office,unit,sourceLine,matchType,confidence,contextStatus,gisProvince,expectedProvince,hardProvince,softProvince,region
OCC000610,,OCC000610,Arubio,216712,Arubium,45.253041,28.137099,unknown,Oriens,Dux Scythiae,,Cuneus equitum catafractariorum,1183,CONTEXT_EXACT,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000612,,OCC000612,Talamonio,217007,Thalamonium,45.149867,28.916885,unknown,Oriens,Dux Scythiae,,Cuneus equitum Arcadum,1185,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000613,,OCC000613,Flaviana,216811,Flaviana,44.24818,27.948318,unknown,Oriens,Dux Scythiae,,Milites navclarii,1187,CONTEXT_EXACT,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000614,,OCC000614,Axiupoli,216722,Axiopolis,44.316703,28.016871,unknown,Oriens,Dux Scythiae,,Milites superventores,1188,,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000618,,OCC000618,Nouioduro,216900,Noviodunum,45.270526,28.491915,settlement,Oriens,Dux Scythiae,,Milites primi Constantini,1192,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000619,,OCC000619,Salsouia,226748,Salsovia,45.066464,29.123993,unknown,Oriens,Dux Scythiae,,Milites quinti Constantini,1193,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000620,,OCC000620,Gratiana,226611,Gratiana,45.036639,29.161736,unknown,Oriens,Dux Scythiae,,Milites primi Gratianenses,1194,CONTEXT_EXACT,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000622,,OCC000622,Axiupoli,216722,Axiopolis,44.316703,28.016871,unknown,Oriens,Dux Scythiae,Praefectus,ripae legionis secundae Herculiae cohortis quintae pedaturae inferioris,1197,,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000624,,OCC000624,Nouioduno,216900,Noviodunum,45.270526,28.491915,settlement,Oriens,Dux Scythiae,Praefectus,legionis primae Ioviae,1199,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000625,,OCC000625,Nouioduno,216900,Noviodunum,45.270526,28.491915,settlement,Oriens,Dux Scythiae,Praefectus,ripae legionis primae Ioviae cohortis quintae pedaturae superioris,1200,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000627,,OCC000627,Securisca,216978,Securisca,43.702592,24.834372,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum scutariorum,1216,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000628,,OCC000628,Dimo,216790,Dimum,43.64822,25.128306,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum Solensium,1217,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000630,,OCC000630,Sexagintaprista,216982,Sexaginta Prista,43.849388,25.954117,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum armigerorum,1219,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000631,,OCC000631,Tegra,217003,Tegra,43.920738,26.082325,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum secundorum armigerorum,1220,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000632,,OCC000632,Appiaria,216707,Appiaria,43.987675,26.245621,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum scutariorum,1221,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000635,,OCC000635,Trimammio,217023,Trimammium,43.708048,25.831077,unknown,Oriens,Dux Moesiae secundae,,Milites Constantini,1225,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000637,,OCC000637,Appiaria,216707,Appiaria,43.987675,26.245621,unknown,Oriens,Dux Moesiae secundae,,Milites tertii navclarii,1227,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000638,,OCC000638,Transmariscae,217021,Transmarisca,44.044753,26.614532,unknown,Oriens,Dux Moesiae secundae,,Milites Novenses,1228,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000639,,OCC000639,Candidiana,216896,Candidiana,44.063431,26.848302,unknown,Oriens,Dux Moesiae secundae,,Milites primi Moesiaci,1229,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000641,,OCC000641,Durostoro,216800,Durostorum,44.117033,27.260732,unknown,Oriens,Dux Moesiae secundae,,Milites quarti Constantiani,1231,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000643,,OCC000643,Altino,216700,Altinum,44.188552,27.699403,fort,Oriens,Dux Moesiae secundae,,Milites navclarii Altinenses,1233,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000644,,OCC000644,Nouas,216899,Novae,43.60103,25.395644,unknown,Oriens,Dux Moesiae secundae,Praefectus,legionis primae Italicae,1235,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000645,,OCC000645,Nouas,216899,Novae,43.60103,25.395644,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis primae Italicae cohortis quintae pedaturae superioris,1236,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000646,,OCC000646,Sexagintaprista,216982,Sexaginta Prista,43.849388,25.954117,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis primae Italicae cohortis quintae pedaturae inferioris,1237,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000647,,OCC000647,Durostoro,216800,Durostorum,44.117033,27.260732,unknown,Oriens,Dux Moesiae secundae,Praefectus,legionis undecimae Claudiae,1238,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000648,,OCC000648,Transmariscae,217021,Transmarisca,44.044753,26.614532,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae superioris,1239,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000649,,OCC000649,Transmariscae,217021,Transmarisca,44.044753,26.614532,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae inferioris,1240,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000651,,OCC000651,sub Radice - Viamata,217040,Viamata,42.492859,24.843007,unknown,Oriens,Dux Moesiae secundae,,Cohors prima Aureliana,1253,CONTEXT_EXACT,confirmed,HARD_MATCH,THRACIA,Thracia,Thracia,Moesiae secundae,
OCC000654,,OCC000654,Flaviana,216811,Flaviana,44.24818,27.948318,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum promotorum,1261,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,SCYTHIA,Moesiae primae,,Moesiae primae,
OCC000655,,OCC000655,Tricornio,207515,Tricornium,44.733229,20.649959,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum sagittariorum,1262,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000657,,OCC000657,Viminacio,207549,Viminacium,44.716471,21.166605,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum promotorum,1264,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000658,,OCC000658,Laedenatae,207237,Lederata,44.813432,21.334266,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum sagittariorum,1265,,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000660,,OCC000660,Cuppis,207060,Cuppae,44.651063,21.638303,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum Dalmatarum,1267,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000662,,OCC000662,Cuppis,207060,Cuppae,44.651063,21.638303,unknown,Oriens,Dux Moesiae primae,,Auxilium Cuppense,1273,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000663,,OCC000663,Gratiana,226611,Gratiana,45.036639,29.161736,unknown,Oriens,Dux Moesiae primae,,Auxilium Gratianense,1274,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,SCYTHIA,Moesiae primae,,Moesiae primae,
OCC000664,,OCC000664,Taliata,207485,Taliata,44.443587,22.144349,unknown,Oriens,Dux Moesiae primae,,Auxilium Taliatense,1275,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,DACIA RIPENSIS,Moesiae primae,,Moesiae primae,
OCC000665,,OCC000665,Tricornio,207515,Tricornium,44.733229,20.649959,unknown,Oriens,Dux Moesiae primae,,Auxilium Aureomontanum,1276,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000666,,OCC000666,Singiduno,207443,Singidunum,44.802382,20.465593,unknown,Oriens,Dux Moesiae primae,Praefectus,legionis quartae Flaviae,1278,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000667,,OCC000667,Cuppis,207060,Cuppae,44.651063,21.638303,unknown,Oriens,Dux Moesiae primae,Praefectus,legionis septimae Claudiae,1279,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000668,,OCC000668,Novis,207310,Novae,44.620434,21.888533,unknown,Oriens,Dux Moesiae primae,Praefectus,militum exploratorum,1281,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000669,,OCC000669,Taliatae,207485,Taliata,44.443587,22.144349,unknown,Oriens,Dux Moesiae primae,Praefectus,militum exploratorum,1282,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,DACIA RIPENSIS,Moesiae primae,,Moesiae primae,
OCC000670,,OCC000670,Laedemata,207237,Lederata,44.813432,21.334266,unknown,Oriens,Dux Moesiae primae,Praefectus,militum Vincentiensium,1283,,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000671,,OCC000671,Zmirnae,550893,Zmyrna,38.41905,27.1383,settlement,Oriens,Dux Moesiae primae,Praefectus,militum exploratorum,1284,FUZZY_NO_CONTEXT,confirmed,SOFT_MISMATCH,ASIA,Moesiae primae,,Moesiae primae,
OCC000672,,OCC000672,Viminacio,207549,Viminacium,44.716471,21.166605,unknown,Oriens,Dux Moesiae primae,Praefectus,classis Histricae,1285,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000674,,OCC000674,Bononia,206975,Bononia,43.993221,22.8759,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum Dalmatarum Fortensium,1299,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000675,,OCC000675,Dortico,207093,Dorticum,44.19265,22.736228,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum Dalmatarum Divitensium,1300,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000676,,OCC000676,Cebro,207020,Cebrus,43.800646,23.531732,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum scutariorum,1301,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000677,,OCC000677,Drobeta,207100,Drobeta,44.635584,22.660366,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum Dalmatarum Divitensium,1302,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000681,,OCC000681,Aegetae,207107,Egeta,44.469116,22.445309,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum scutariorum,1306,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000684,,OCC000684,Drobeta,207100,Drobeta,44.635584,22.660366,unknown,Oriens,Dux Daciae ripensis,,Auxilium primorum Daciscorum,1310,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000688,,OCC000688,Burgo Zono,138249,Burgus,45.039335,-0.559844,unknown,Oriens,Dux Daciae ripensis,,Auxilium secundorum Daciscorum,1314,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,AQUITANIA II,Daciae ripensis,,Daciae ripensis,
OCC000689,,OCC000689,Transdiernis,207508,Transdierna,44.662795,22.404513,unknown,Oriens,Dux Daciae ripensis,Praefectus,militum exploratorum,1315,CONTEXT_FUZZY,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000691,,OCC000691,Cebro,207020,Cebrus,43.800646,23.531732,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis quintae Macedonicae,1318,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000693,,OCC000693,Aegeta,207107,Egeta,44.469116,22.445309,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis tertiaedecimae geminae,1320,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000695,,OCC000695,Burgo Novo,138249,Burgus,45.039335,-0.559844,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis tertiaedecimae geminae,1322,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,AQUITANIA II,Daciae ripensis,,Daciae ripensis,
OCC000697,,OCC000697,Ratiaria,207376,Ratiaria,43.809753,22.919689,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis tertiaedecimae geminae,1324,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000700,,OCC000700,Aegetae,207107,Egeta,44.469116,22.445309,unknown,Oriens,Dux Daciae ripensis,Praefectus,classis Histricae,1328,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
