occurrenceId,document,chapter,sourceLine,placeName,placeSource,office,unit,declaredProvince,explicitProvince,hardProvince,softProvince,expectedProvince,region,contextText,candidateRank,pleiadesId,pleiadesName,candidate,rule,tier,latitude,longitude,featureType,gisProvince,geojsonId,nearestProvince,nearestGeojsonId,nearestKm,nameSimilarity,contextStatus,contextScore,similarity
OCC000343,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1573,Brigantiae,tail,Tribunus,cohortis Celtiberae,Callaecia,,Callaecia,,Callaecia,HISPANIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Hispaniae / In provincia Callaecia,2,187325,Brigantii,Brigantiae,original,0,47.503041,9.747061,unknown,,,RAETIA,90,0.16,0.8888888888888888,HARD_NEAR_MISMATCH,0.375,0.889
OCC000343,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1573,Brigantiae,tail,Tribunus,cohortis Celtiberae,Callaecia,,Callaecia,,Callaecia,HISPANIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Hispaniae / In provincia Callaecia,3,167691,Brigantio,Brigantiae,original,0,44.896881,6.633951,unknown,ALPES GRAIAE ET POENINAE,75,,,,0.8888888888888888,HARD_MISMATCH,0.375,0.889
OCC000353,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1585,Noviomago,tail,Praefectus,laetorum Batavorum Contraginnensium,belgicae secundae,,belgicae secundae,,belgicae secundae,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,1,109218,Noviomagus,Noviomagus,original_case,0,49.578949,3.002887,unknown,BELGICA II,94,,,,1.0,HARD_MATCH,1.000,1.000
OCC000353,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1585,Noviomago,tail,Praefectus,laetorum Batavorum Contraginnensium,belgicae secundae,,belgicae secundae,,belgicae secundae,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,2,109219,Noviomagus,Noviomagus,original_case,0,49.599239,4.424809,unknown,BELGICA II,94,,,,1.0,HARD_MATCH,1.000,1.000
OCC000353,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1585,Noviomago,tail,Praefectus,laetorum Batavorum Contraginnensium,belgicae secundae,,belgicae secundae,,belgicae secundae,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,3,109220,Noviomagus,Noviomagus,original_case,0,48.192836,5.640783,unknown,SEQUANIA,88,,,,1.0,HARD_MISMATCH,0.438,1.000
OCC000353,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1585,Noviomago,tail,Praefectus,laetorum Batavorum Contraginnensium,belgicae secundae,,belgicae secundae,,belgicae secundae,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,4,109224,Noviomagus,Noviomagus,original_case,0,49.317282,8.430994,unknown,,,GERMANIA I,93,1.25,1.0,HARD_NEAR_MISMATCH,0.312,1.000
OCC000353,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1585,Noviomago,tail,Praefectus,laetorum Batavorum Contraginnensium,belgicae secundae,,belgicae secundae,,belgicae secundae,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,5,98921,Noviomagus,Noviomagus,original_case,0,51.84167,5.858672,unknown,GERMANIA II,95,,,,1.0,HARD_MISMATCH,0.312,1.000
OCC000357,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1597,Foro Fuluiensi,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,1,188321148,Foro,Foro,first_word,1,40.7491758,14.4851429,plaza,CAMPANIA,35,,,,1.0,NO_CONTEXT,0.000,1.000
OCC000357,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1597,Foro Fuluiensi,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,2,540663113,Forum,Forum,first_word_case,1,40.7488316,14.4877038,plaza,CAMPANIA,35,,,,1.0,NO_CONTEXT,0.000,1.000
OCC000361,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1602,Taurinis,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,1,383794,Taurini,Taurinis,original,0,45.25,7.75,unknown,AEMILIA ET LIGURIA,77,,,,0.875,NO_CONTEXT,0.000,0.875
OCC000362,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1603,Aquis,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,1,108748,Aquae,Aquae,original_case,0,48.759799,8.239789,unknown,,,GERMANIA I,93,20.69,1.0,NO_POLYGON,0.000,1.000
OCC000362,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1603,Aquis,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,2,128355,Aquae,Aquae,original_case,0,48.006148,16.232354,unknown,NORICUM RIPENSE,89,,,,1.0,NO_CONTEXT,0.000,1.000
OCC000362,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1603,Aquis,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,3,197125,Aquae,Aquae,original_case,0,48.5,16.5,unknown,,,NORICUM RIPENSE,89,10.74,1.0,NO_POLYGON,0.000,1.000
OCC000362,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1603,Aquis,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,4,206928,Aquae,Aquae,original_case,0,45.763248,23.003213,unknown,,,DACIA RIPENSIS,71,113.55,1.0,NO_POLYGON,0.000,1.000
OCC000362,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1603,Aquis,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,5,314881,Aquae,Aquae,original_case,0,36.450213,9.369939,unknown,AFRICA PROCONSULARIS,15,,,,1.0,NO_CONTEXT,0.000,1.000
OCC000367,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1608,Quadratis et Eporizio,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,1,197463,Quadrata,Quadratae,first_word_case,1,47.736147,17.390445,unknown,PANNONIA SUPERIOR,86,,,,0.875,NO_CONTEXT,0.000,0.875
OCC000367,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1608,Quadratis et Eporizio,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,2,203150,Quadrata,Quadratae,first_word_case,1,,,unknown,,,,,,0.875,NO_POLYGON,0.000,0.875
OCC000367,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1608,Quadratis et Eporizio,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,3,383753,Quadrata,Quadratae,first_word_case,1,45.191112,7.969391,unknown,AEMILIA ET LIGURIA,77,,,,0.875,NO_CONTEXT,0.000,0.875
OCC000367,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1608,Quadratis et Eporizio,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,4,387333,Quadrata,Quadratae,first_word_case,1,,,unknown,,,,,,0.875,NO_POLYGON,0.000,0.875
OCC000369,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1611,Pictavis,tail,Praefectus,Sarmatarum et Taifalorum gentilium,Gallia,,Gallia,,Gallia,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia,1,138422,Pictavi,Pictavis,original,0,46.586951,0.342633,unknown,AQUITANIA II,84,,,,0.875,REGION_MATCH,1.000,0.875
OCC000369,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1611,Pictavis,tail,Praefectus,Sarmatarum et Taifalorum gentilium,Gallia,,Gallia,,Gallia,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia,2,138515,Pictavi,Pictavis,original,0,46.5,-1.5,unknown,AQUITANIA II,84,,,,0.875,REGION_MATCH,1.000,0.875
OCC000370,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1615,Lingonas,tail,Praefectus,Sarmatarum gentilium,Gallia,,Gallia,,Gallia,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia,1,177441,Lingones,Lingonas,original,0,47.864221,5.335214,unknown,LUGDUNENSIS I,87,,,,0.875,REGION_MATCH,1.000,0.875
OCC000370,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1615,Lingonas,tail,Praefectus,Sarmatarum gentilium,Gallia,,Gallia,,Gallia,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia,2,177564,Lingones,Lingonas,original,0,47.864221,5.335214,unknown,LUGDUNENSIS I,87,,,,0.875,REGION_MATCH,1.000,0.875
OCC000370,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1615,Lingonas,tail,Praefectus,Sarmatarum gentilium,Gallia,,Gallia,,Gallia,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia,3,393445,Lingones,Lingonas,original,0,44.75,11.75,unknown,AEMILIA ET LIGURIA,77,,,,0.875,REGION_MISMATCH,0.000,0.875
OCC000390,Oriens,Comes limitis Aegypti,796,Scenas Ueteranorum,tail,,Equites Saraceni Thamudeni,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,1,730155,Scenae Veteranorum,Scenas Ueteranorum,original,0,,,unknown,,,,,,0.8823529411764706,SOFT_UNVERIFIED,0.000,0.882
OCC000391,Oriens,Comes limitis Aegypti,797,Andro,tail,,Legio tertia Diocletiana,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,1,619107,Andros,Andros,original_case,0,39.630029,32.658027,unknown,GALATIA,49,,,,1.0,SOFT_MISMATCH,0.286,1.000
OCC000391,Oriens,Comes limitis Aegypti,797,Andro,tail,,Legio tertia Diocletiana,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,2,589692,Andros,Andros,original_case,0,37.8188329,24.8323379,settlement-modern,INSULAE,17,,,,1.0,SOFT_MISMATCH,0.143,1.000
OCC000391,Oriens,Comes limitis Aegypti,797,Andro,tail,,Legio tertia Diocletiana,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,3,589693,Andros,Andros,original_case,0,37.85,24.86,island,INSULAE,17,,,,1.0,SOFT_MISMATCH,0.143,1.000
OCC000391,Oriens,Comes limitis Aegypti,797,Andro,tail,,Legio tertia Diocletiana,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,4,79294,Andros,Andros,original_case,0,53.5,-6.5,unknown,,,BRITANNIAE I AND II,96,128.50,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000400,Oriens,Comes limitis Aegypti,809,Scenas Veteranorum,tail,,Ala quinta Raetorum,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,1,730155,Scenae Veteranorum,Scenas Veteranorum,original,0,,,unknown,,,,,,0.8823529411764706,SOFT_UNVERIFIED,0.000,0.882
OCC000406,Oriens,Comes limitis Aegypti,815,Busiris,tail,,Cohors secunda Astarum,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,1,727090,Bousiris,Busiris,original,0,30.910895,31.244266,unknown,AEGYPTUS HERCULIA,6,,,,0.875,SOFT_MATCH,1.000,0.875
OCC000406,Oriens,Comes limitis Aegypti,815,Busiris,tail,,Cohors secunda Astarum,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,2,736900,Bousiris,Busiris,original,0,29.250259,31.086541,unknown,AEGYPTUS HERCULIA,6,,,,0.875,SOFT_MATCH,1.000,0.875
OCC000406,Oriens,Comes limitis Aegypti,815,Busiris,tail,,Cohors secunda Astarum,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,3,756543,Bousiris,Busiris,original,0,27.75,30.75,unknown,THEBAIS,1,,,,0.875,SOFT_MISMATCH,0.143,0.875
OCC000406,Oriens,Comes limitis Aegypti,815,Busiris,tail,,Cohors secunda Astarum,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,4,741446,Bousiris,Busiris,original,0,,,unknown,,,,,,0.875,SOFT_UNVERIFIED,0.000,0.875
OCC000411,Oriens,Comes limitis Aegypti,821,Castra Iudaeorum,tail,,Cohors prima Epireorum,Augustamnicae,,Augustamnicae,Aegypti,Augustamnicae,,Comes limitis Aegypti / Comes limitis Aegypti / Provinciae Augustamnicae,1,197276,Castra,Castra,first_word,1,45.889335,13.90521,unknown,VENETIA ET HISTRIA,80,,,,1.0,SOFT_MISMATCH,0.286,1.000
OCC000411,Oriens,Comes limitis Aegypti,821,Castra Iudaeorum,tail,,Cohors prima Epireorum,Augustamnicae,,Augustamnicae,Aegypti,Augustamnicae,,Comes limitis Aegypti / Comes limitis Aegypti / Provinciae Augustamnicae,2,197197,Castra,Castra,first_word,1,44.766562,17.190468,unknown,DALMATIA,72,,,,1.0,SOFT_MISMATCH,0.250,1.000
OCC000411,Oriens,Comes limitis Aegypti,821,Castra Iudaeorum,tail,,Cohors prima Epireorum,Augustamnicae,,Augustamnicae,Aegypti,Augustamnicae,,Comes limitis Aegypti / Comes limitis Aegypti / Provinciae Augustamnicae,3,481782,Castra,Castra,first_word,1,41.083948,21.15558,unknown,MACEDONIA,44,,,,1.0,SOFT_MISMATCH,0.111,1.000
OCC000417,Oriens,Dux Thebaidos,864,Hermupoli,tail,,Cuneus equitum scutariorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,1,727122,Hermou Polis,Hermupolis,original_case,0,31.037798,31.379406,unknown,AEGYPTUS HERCULIA,6,,,,0.9090909090909091,SOFT_MISMATCH,0.250,0.909
OCC000417,Oriens,Dux Thebaidos,864,Hermupoli,tail,,Cuneus equitum scutariorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,2,727123,Hermoupolis,Hermupolis,original_case,0,31.033949,30.470267,unknown,AEGYPTUS IOVIA,5,,,,0.9090909090909091,SOFT_MISMATCH,0.250,0.909
OCC000417,Oriens,Dux Thebaidos,864,Hermupoli,tail,,Cuneus equitum scutariorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,3,573251,Hermoupolis,Hermupolis,original_case,0,,,unknown,,,,,,0.9090909090909091,SOFT_UNVERIFIED,0.000,0.909
OCC000420,Oriens,Dux Thebaidos,867,Diospoli,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,1,216859,Diospolis,Diospolis,original_case,0,42.528151,26.478937,unknown,HAEMIMONTUS,59,,,,1.0,SOFT_MISMATCH,0.300,1.000
OCC000420,Oriens,Dux Thebaidos,867,Diospoli,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,2,609364,Diospolis,Diospolis,original_case,0,38.630906,29.595458,unknown,PHRYGIA I,36,,,,1.0,SOFT_MISMATCH,0.125,1.000
OCC000420,Oriens,Dux Thebaidos,867,Diospoli,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,3,638955,Diospolis,Diospolis,original_case,0,37.831408,29.104542,unknown,PHRYGIA I,36,,,,1.0,SOFT_MISMATCH,0.125,1.000
OCC000420,Oriens,Dux Thebaidos,867,Diospoli,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,4,844907,Diospolis,Diospolis,original_case,0,41.087499,31.123807,unknown,,,BITHYNIA,54,0.63,1.0,SOFT_NEAR_MISMATCH,0.125,1.000
OCC000420,Oriens,Dux Thebaidos,867,Diospoli,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,5,687953,Diospolis,Diospolis,original_case,0,31.965599,34.891688,unknown,PALAESTINA,11,,,,1.0,SOFT_MISMATCH,0.111,1.000
OCC000429,Oriens,Dux Thebaidos,877,Thebas,tail,,Legio tertia Diocletiana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,1,541138,Thebae,Thebae,original_case,0,38.319236,23.317355,unknown,ACHAIA,22,,,,1.0,SOFT_MISMATCH,0.250,1.000
OCC000429,Oriens,Dux Thebaidos,877,Thebas,tail,,Legio tertia Diocletiana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,2,648577,Thebae,Thebae,original_case,0,37.245212,35.344087,unknown,CILICIA,38,,,,1.0,SOFT_MISMATCH,0.125,1.000
OCC000429,Oriens,Dux Thebaidos,877,Thebas,tail,,Legio tertia Diocletiana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,3,847909,Theba,Theba,original_case,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000453,Oriens,Dux Thebaidos,906,Diospoli,tail,,Cohors septima Francorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,1,216859,Diospolis,Diospolis,original_case,0,42.528151,26.478937,unknown,HAEMIMONTUS,59,,,,1.0,SOFT_MISMATCH,0.300,1.000
OCC000453,Oriens,Dux Thebaidos,906,Diospoli,tail,,Cohors septima Francorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,2,609364,Diospolis,Diospolis,original_case,0,38.630906,29.595458,unknown,PHRYGIA I,36,,,,1.0,SOFT_MISMATCH,0.125,1.000
OCC000453,Oriens,Dux Thebaidos,906,Diospoli,tail,,Cohors septima Francorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,3,638955,Diospolis,Diospolis,original_case,0,37.831408,29.104542,unknown,PHRYGIA I,36,,,,1.0,SOFT_MISMATCH,0.125,1.000
OCC000453,Oriens,Dux Thebaidos,906,Diospoli,tail,,Cohors septima Francorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,4,844907,Diospolis,Diospolis,original_case,0,41.087499,31.123807,unknown,,,BITHYNIA,54,0.63,1.0,SOFT_NEAR_MISMATCH,0.125,1.000
OCC000453,Oriens,Dux Thebaidos,906,Diospoli,tail,,Cohors septima Francorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,5,687953,Diospolis,Diospolis,original_case,0,31.965599,34.891688,unknown,PALAESTINA,11,,,,1.0,SOFT_MISMATCH,0.111,1.000
OCC000462,Oriens,Dux Foenicis,927,Calamona,tail,,Equites sagittarii indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,1,682534,Calamona,Calamona,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000462,Oriens,Dux Foenicis,927,Calamona,tail,,Equites sagittarii indigenae,Foenicis,,,Foenicis,Foenicis,,Dux Foenicis / Dux Foenicis / Sub dispositione viri spectabilis ducis Foenicis,2,699894,Calamona,Calamona,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000483,Oriens,Dux Syriae,961,Adada,tail,,Equites promoti indigenae,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,1,668178,Adada,Adada,original,0,34.900877,38.882857,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000483,Oriens,Dux Syriae,961,Adada,tail,,Equites promoti indigenae,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,2,894070,Adada,Adada,original,0,34.919737,38.911002,unknown,SYRIA COELE,26,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000483,Oriens,Dux Syriae,961,Adada,tail,,Equites promoti indigenae,Syriae et Eufratensis Syriae,,,Syriae et Eufratensis Syriae,Syriae et Eufratensis Syriae,,Dux Syriae / Dux Syriae / Sub dispositiones viri spectabilis ducis Syriae et Eufratensis Syriae,3,638733,Adada,Adada,original,0,37.570031,30.976484,unknown,PISIDIA,33,,,,1.0,SOFT_MISMATCH,0.411,1.000
OCC000489,Oriens,Dux Syriae,968,Neocaesereae,tail,,Equites Mauri Illyriciani,Augusta Eufratensi,,Augusta Eufratensi,Syriae,Augusta Eufratensi,In Augusta Eufratensi,Dux Syriae / Dux Syriae / In Augusta Eufratensi,1,857177,Neocaesarea,Neocaeserea,original_case,0,40.609983,36.951027,unknown,DIOSPONTUS,68,,,,0.9,HARD_MISMATCH,0.186,0.900
OCC000489,Oriens,Dux Syriae,968,Neocaesereae,tail,,Equites Mauri Illyriciani,Augusta Eufratensi,,Augusta Eufratensi,Syriae,Augusta Eufratensi,In Augusta Eufratensi,Dux Syriae / Dux Syriae / In Augusta Eufratensi,2,668201,Neocaesarea,Neocaeserea,original_case,0,35.976326,38.198554,unknown,OSRHOENE,37,,,,0.9,HARD_MISMATCH,0.150,0.900
OCC000517,Oriens,Dux Palaestinae,1009,Hasta,tail,,Ala prima miliara,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,1,256193,Hasta,Hasta,original,0,36.788002,-6.172572,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.444,1.000
OCC000517,Oriens,Dux Palaestinae,1009,Hasta,tail,,Ala prima miliara,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,2,383669,Hasta,Hasta,original,0,44.900895,8.206756,unknown,AEMILIA ET LIGURIA,77,,,,1.0,SOFT_MISMATCH,0.222,1.000
OCC000517,Oriens,Dux Palaestinae,1009,Hasta,tail,,Ala prima miliara,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,3,383670,Hasta,Hasta,original,0,44.430661,8.747845,unknown,AEMILIA ET LIGURIA,77,,,,1.0,SOFT_MISMATCH,0.222,1.000
OCC000517,Oriens,Dux Palaestinae,1009,Hasta,tail,,Ala prima miliara,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,4,409224,Hasta,Hasta,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000523,Oriens,Dux Palaestinae,1016,Calamona,tail,,Cohors prima equitata,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,1,682534,Calamona,Calamona,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000523,Oriens,Dux Palaestinae,1016,Calamona,tail,,Cohors prima equitata,Palaestinae,,,Palaestinae,Palaestinae,,Dux Palaestinae / Dux Palaestinae / Et quae de minore laterculo emittuntur,2,699894,Calamona,Calamona,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000527,Oriens,Dux Osrhoenae,1034,Ganaba,tail,,Equites Dalmatae Illyriciani,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,1,874475,Ganaba,Ganaba,original,0,37.125108,39.47424,unknown,MESOPOTAMIA,45,,,,1.0,SOFT_MISMATCH,0.182,1.000
OCC000527,Oriens,Dux Osrhoenae,1034,Ganaba,tail,,Equites Dalmatae Illyriciani,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,2,897770,Ganaba,Ganaba,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
